timestamp_end,operator_id,game_name,fund_type,no_of_bets,stake_real_money,stake_free_money,payout_base_win,refund_total,adjustment_total,GGR,game_variant,total_transactions,movement_wager_amt,movement_win_amt,movement_refund_amt,movement_adjustment_amt,transaction_types,transaction_classes,game_id,game_category,game_type,operator,brand_id,currency_code,revenue_amt,bets_won_cnt,bets_refunded_cnt,bets_adjusted_cnt,forfeit_amt,network_adjust_amt,tax_player_income_amt,slip_issued_cnt,slip_unclaimed_cnt,slip_unclaimed_amt,slips_expired_cnt,slips_expired_amt,period_type,period_start,fip_period_type,fip_period_start,report_date_time,status_date_time,seq_number,last_report,partition_id,report_id,source_type,source_file,total_stake,total_payout,total_bets,date,exclusion_reason,is_zero_stake,is_missing_operator,is_zero_payout,is_zero_bets,stake_to_payout_ratio,avg_stake_per_bet
2025-04-01,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,61037007.059999995,7785710.62,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-01,,,2025-04-02T00:55:01.057Z,,1.0,true,1,bdb5d130-850b-444b-a289-6b0d2c3c1e39,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250401_001.zip,0.0,0.0,0.0,2025-04-01,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-02,UG-OP-EDG-93556,Howling Wolves Megaways,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,57,1301703.0,1108968.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_6093eb819e1ee60017fdf21e_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-02,,,2025-04-03T00:00:00.000Z,,1.0,true,1,59975840-1554-4479-9336-57ab616fc41a,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250402_001.zip,0.0,0.0,0.0,2025-04-02,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-02,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,3,31302107.08,6466510.05,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-02,,,2025-04-03T00:55:01.063Z,,1.0,true,1,364145e8-fca1-4519-b86f-44ccead45ed7,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250402_001.zip,0.0,0.0,0.0,2025-04-02,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-03,UG-OP-EDG-93556,Ruleta del Sol,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,82,1330921.0,1091626.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_29_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-03,,,2025-04-04T00:00:00.000Z,,1.0,true,1,a11833df-0338-486e-9ade-fbbfde8531d2,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250403_001.zip,0.0,0.0,0.0,2025-04-03,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-03,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,3,26020630.24,5737474.53,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-03,,,2025-04-04T00:55:01.286Z,,1.0,true,1,e3a9ff5e-1610-4865-b3a8-b7bffbcab623,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250403_001.zip,0.0,0.0,0.0,2025-04-03,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-04,UG-OP-EDG-93556,Casino Marina Roulette 1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,158,7983888.0,7709468.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_29_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-04,,,2025-04-05T00:00:00.000Z,,1.0,true,1,989e53f4-99a9-4202-81bc-7876ca31f31f,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250404_001.zip,0.0,0.0,0.0,2025-04-04,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-04,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,54112209.0,12264001.6,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-04,,,2025-04-05T00:55:01.068Z,,1.0,true,1,d0c9fdfa-671b-426b-86a2-052197182a50,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250404_001.zip,0.0,0.0,0.0,2025-04-04,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-05,UG-OP-EDG-93556,Casino Marina Roulette 1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,206,2929920.0,2553562.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_29_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-05,,,2025-04-06T00:00:00.000Z,,1.0,true,1,b567844e-095f-45c7-b4ca-45ba6d12a10c,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250405_001.zip,0.0,0.0,0.0,2025-04-05,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-05,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,86291782.52,15661953.2,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-05,,,2025-04-06T00:55:01.299Z,,1.0,true,1,dd64d28c-9c4b-41d1-8370-4f5f777f06f2,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250405_001.zip,0.0,0.0,0.0,2025-04-05,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-06,UG-OP-EDG-93556,Italian Roulette,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,104,4729746.0,4147492.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_3_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-06,,,2025-04-07T00:00:00.000Z,,1.0,true,1,6808a162-0f9b-4ffb-9ab7-aab9f117f620,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250406_001.zip,0.0,0.0,0.0,2025-04-06,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-06,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,80383327.7,14799498.36,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-06,,,2025-04-07T00:55:01.163Z,,1.0,true,1,0f9ad473-f35e-4509-89b6-7830a48b7725,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250406_001.zip,0.0,0.0,0.0,2025-04-06,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-07,UG-OP-EDG-93556,Italian Roulette,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,134,3199516.0,2191042.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_3_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-07,,,2025-04-08T00:00:00.000Z,,1.0,true,1,eadfaa9c-b91e-40e6-84ff-e7895f6ef402,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250407_001.zip,0.0,0.0,0.0,2025-04-07,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-07,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,58198681.06,7617522.8,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-07,,,2025-04-08T00:55:01.046Z,,1.0,true,1,e820721f-a4b1-4d62-bf48-efcbc8585bf8,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250407_001.zip,0.0,0.0,0.0,2025-04-07,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-08,UG-OP-EDG-93556,Baccarat A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,87,4821929.0,4412217.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_2_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-08,,,2025-04-09T00:00:00.000Z,,1.0,true,1,55994a41-ee7b-4e8c-83d3-aba25d9526b3,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250408_001.zip,0.0,0.0,0.0,2025-04-08,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-08,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,81011489.08,4314415.22,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-08,,,2025-04-09T00:55:01.179Z,,1.0,true,1,49e6825c-3452-4311-b764-3f163dc89a91,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250408_001.zip,0.0,0.0,0.0,2025-04-08,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-09,UG-OP-EDG-93556,Baccarat A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,154,882656.0,487918.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_2_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-09,,,2025-04-10T00:00:00.000Z,,1.0,true,1,0bbd9f8f-0413-43b2-968d-9093f07e0b31,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250409_001.zip,0.0,0.0,0.0,2025-04-09,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-09,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,50631314.98,9029527.96,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-09,,,2025-04-10T00:55:01.125Z,,1.0,true,1,b2a8b8b2-d78e-4717-8edb-30aa38cb7cb0,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250409_001.zip,0.0,0.0,0.0,2025-04-09,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-10,UG-OP-EDG-93556,Italian Roulette,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,164,2942838.0,2738592.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_3_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-10,,,2025-04-11T00:00:00.000Z,,1.0,true,1,3f1a53e7-f948-4619-b1b3-db2a1b9b7cea,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250410_001.zip,0.0,0.0,0.0,2025-04-10,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-10,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,55220707.28,10303904.9,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-10,,,2025-04-11T00:55:01.136Z,,1.0,true,1,344b70fd-a496-44d1-a85f-f2656861df0f,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250410_001.zip,0.0,0.0,0.0,2025-04-10,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-11,UG-OP-EDG-93556,Portomaso Roulette 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,164,10029078.0,7797424.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_29_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-11,,,2025-04-12T00:00:00.000Z,,1.0,true,1,5b38a6d5-fd3e-47ff-bf51-5e96c7263c07,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250411_001.zip,0.0,0.0,0.0,2025-04-11,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-11,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,64571726.46,9440825.76,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-11,,,2025-04-12T00:55:01.241Z,,1.0,true,1,dbf3016b-8af0-4de3-9775-dbca47d9cb1c,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250411_001.zip,0.0,0.0,0.0,2025-04-11,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-12,UG-OP-EDG-93556,Portomaso Roulette 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,52,383592.0,270085.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_29_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-12,,,2025-04-13T00:00:00.000Z,,1.0,true,1,559a2e99-d209-4cc1-a329-94100558a674,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250412_001.zip,0.0,0.0,0.0,2025-04-12,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-12,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,3,41595392.81,4703186.83,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-12,,,2025-04-13T00:56:01.324Z,,1.0,true,1,4066499e-5883-4f65-84b4-b092db67c01b,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250412_001.zip,0.0,0.0,0.0,2025-04-12,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-13,UG-OP-EDG-93556,Baccarat A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,53,1596427.0,1443373.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_2_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-13,,,2025-04-14T00:00:00.000Z,,1.0,true,1,6012ecff-acef-4208-9249-ecfa836ec61f,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250413_001.zip,0.0,0.0,0.0,2025-04-13,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-13,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,3,39292570.32,9710846.11,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-13,,,2025-04-14T00:55:01.341Z,,1.0,true,1,b2bf2990-8741-4ed5-86ea-dfdfb9068728,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250413_001.zip,0.0,0.0,0.0,2025-04-13,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-14,UG-OP-EDG-93556,Royal Wins,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,64,3095454.0,2822930.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_5a007c32ed1496001100000d_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-14,,,2025-04-15T00:00:00.000Z,,1.0,true,1,7066d0b6-842c-40e8-a3e1-ec63cd3caf8b,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250414_001.zip,0.0,0.0,0.0,2025-04-14,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-14,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,64096398.67999999,12086120.16,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-14,,,2025-04-15T00:55:01.212Z,,1.0,true,1,e82c4b87-5f84-4431-a76f-dc580e18eb2b,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250414_001.zip,0.0,0.0,0.0,2025-04-14,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-15,UG-OP-EDG-93556,Portomaso Roulette 2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,104,1693658.0,1663392.0,0.0,0.0,RRI_wager|RRI_jackpotContrib|RRI_bonusWin|RRI_baseGameWin|RRI_jackpotWin,RRI_online,ABC_29_v1.0,RRI_casinoGame,RRI_other,EDG,UG-SI-BET-38382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-15,,,2025-04-16T00:00:00.000Z,,1.0,true,1,c014af7d-bced-4c1e-bc02-8609bdb07861,gameSummary,UG-OP-EDG-93556_NLGRB-BM-46-349_20250415_001.zip,0.0,0.0,0.0,2025-04-15,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-15,UG-OP-KEF-84210,DG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RRI_none,6,138620000.0,161398800.0,0.0,0.0,RRI_wager|RRI_baseGameWin|RRI_jackpotContrib,RRI_online,4,RRI_casinoGame,CTG_cardGames,KEF,UG-SI-KEF-85539,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-15,,,2025-04-16T16:00:37+08:00,,1.0,1,1,9bd8a2dc-a0e0-419a-b7c0-5083c8864e20,gameSummary,UG-OP-KEF-84210_NLGRB-CS-08-016_20250415_002.zip,0.0,0.0,0.0,2025-04-15,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
2025-04-15,UG-OP-RUB-27321,Betting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CTG_football,6,55700710.2,7369527.26,0.0,0.0,RRI_wager|RRI_exchangeWin,RRI_online,bet,RRI_betExchange,RRI_sports,RUB,UG-SI-BAN-64328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,RRI_day,2025-04-15,,,2025-04-16T00:58:01.227Z,,1.0,true,1,82b6dd16-5be4-44cd-b1ad-776160fb290e,gameSummary,UG-OP-RUB-27321_NLGRB-BM-12-663_20250415_001.zip,0.0,0.0,0.0,2025-04-15,Missing from anomaly detection; Zero stake entry,1,1,1,1,,
