operator,stake_real_money,anomaly_type,anomaly_score,predicted_stake,deviation_pct,stake_z_score
OP_0009,91500.0,regression_deviation,-1.5833748860856223,35418.785129804564,1.5833748860856223,
OP_0009,93000.0,regression_deviation,-3.374492820618975,21259.607413606598,3.374492820618975,
OP_0009,60000.0,regression_deviation,-2.119010891552976,19236.867739864032,2.119010891552976,
OP_0009,89000.0,regression_deviation,-0.9546484874451878,45532.483498517395,0.9546484874451878,
OP_0009,44000.0,regression_deviation,-1.2872746538055158,19236.867739864032,1.2872746538055158,
OP_0009,243500.0,regression_deviation,-0.9894344916811815,122396.59110073492,0.9894344916811815,
OP_0009,2000.0,regression_deviation,-0.9375889497672896,1032.2106761809341,0.9375889497672896,
OP_0009,183000.0,regression_deviation,-0.7563739620662299,104191.93403705183,0.7563739620662299,
OP_0009,326500.0,regression_deviation,-0.8436799549640269,177091.47356129417,0.8436799549640269,
OP_0003,135462.37294619033,regression_deviation,-77.81357976358775,1718.769447505474,77.81357976358775,
OP_0003,1002533.0,regression_deviation,-1.9488931306425452,-1056528.8836279511,1.9488931306425452,
OP_0003,1246832.0,regression_deviation,-5.082973277850331,204970.8165807724,5.082973277850331,
OP_0003,837458.0,regression_deviation,-3.7903241447841065,-300129.28840738535,3.7903241447841065,
OP_0003,1016241.0,regression_deviation,-5.3754954162172774,159397.9657510221,5.3754954162172774,
OP_0003,1170656.0,regression_deviation,-3.925017190199524,-400221.92140352726,3.925017190199524,
OP_0003,1489194.0,regression_deviation,-1.965373365618364,-1542609.3706719428,1.965373365618364,
OP_0003,1801789.0,regression_deviation,-1.8361365171462711,-2154898.1094014347,1.8361365171462711,
OP_0003,1361285.0,regression_deviation,-1.736543504806362,497446.8696036041,1.736543504806362,
OP_0003,3076044.0,regression_deviation,-3.2976187609286667,-1338796.5193828344,3.2976187609286667,
OP_0003,1508393.0,regression_deviation,-7.884040427439145,-219114.4889253825,7.884040427439145,
OP_0003,2307923.0,regression_deviation,-5.779370441964344,-482892.6797001809,5.779370441964344,
OP_0003,3286534.0,regression_deviation,-3.3437249786281393,-1402269.476994574,3.3437249786281393,
OP_0003,2781712.0,regression_deviation,-2.0716781116902068,-2595659.993104458,2.0716781116902068,
OP_0003,1196530.0,regression_deviation,-2.106050460079943,-1081804.1700498164,2.106050460079943,
OP_0003,1098020.0,regression_deviation,-1.716430579068168,-1532625.814811185,1.716430579068168,
OP_0003,1074667.0,regression_deviation,-3.3601740892953496,-455333.78443318605,3.3601740892953496,
OP_0003,451717.0,regression_deviation,-2.929909242607037,-234061.2656944394,2.929909242607037,
OP_0003,368909.0,regression_deviation,-22.822436994621878,-16905.032196491957,22.822436994621878,
OP_0003,880599.0,regression_deviation,-5.472281237324233,-196901.52592614293,5.472281237324233,
OP_0003,463494.0,regression_deviation,-2.0242872953514848,-452503.904035002,2.0242872953514848,
OP_0003,270130.0,regression_deviation,-1.9881491528922344,-273369.66206908226,1.9881491528922344,
OP_0003,263854.0,regression_deviation,-1.9034811618310201,-292041.5069477111,1.9034811618310201,
OP_0003,81309.94774681292,regression_deviation,-2.553496442334862,-52339.963923320174,2.553496442334862,
OP_0003,219926.0,regression_deviation,-3.2942802806200664,-95858.38393753767,3.2942802806200664,
OP_0003,6704353.0,regression_deviation,-5.503302128725621,1030915.1977402866,5.503302128725621,
OP_0003,3748545.0,regression_deviation,-2.2560094791541525,-2984487.826098591,2.2560094791541525,
OP_0003,1431826.0,regression_deviation,-2.171005926918607,-1222731.64215976,2.171005926918607,
OP_0003,447380.0,regression_deviation,-1.8766919574893615,-510304.6699335426,1.8766919574893615,
OP_0003,518199.0,regression_deviation,-2.038877599244503,-498806.59702052176,2.038877599244503,
OP_0003,2721973.0,regression_deviation,-10.203599440050205,-295750.91981460154,10.203599440050205,
OP_0003,2419067.0,regression_deviation,-2.018460375055212,-2375219.5561549067,2.018460375055212,
OP_0003,4035555.0,regression_deviation,-8.315941631739438,433188.0940785259,8.315941631739438,
OP_0003,3569347.0,regression_deviation,-4.93168678385321,-907841.1369539201,4.93168678385321,
OP_0003,1217348.0,regression_deviation,-1.9648075116864463,410599.3374617249,1.9648075116864463,
OP_0003,457364.0,regression_deviation,-4.436281305222218,-133098.5327961743,4.436281305222218,
OP_0003,1549529.0,regression_deviation,-1.760264005767236,561369.8533047736,1.760264005767236,
OP_0003,964199.0,regression_deviation,-1.7586111395869755,-1271005.5912505537,1.7586111395869755,
OP_0003,791946.0,regression_deviation,-4.514605471139037,-225329.9855426848,4.514605471139037,
OP_0004,21112054.35,regression_deviation,-1.0648916999704,10224291.351600979,1.0648916999704,
OP_0004,118000.0,regression_deviation,-1.077844636613487,-1515839.8206146387,1.077844636613487,
OP_0004,85000.0,regression_deviation,-1.0784995539979718,-1082808.6998073403,1.0784995539979718,
OP_0004,85500.0,regression_deviation,-1.1635825819257815,-522671.78444947116,1.1635825819257815,
OP_0004,137000.0,regression_deviation,-1.0998270338673886,-1372373.7417861428,1.0998270338673886,
OP_0004,225500.0,regression_deviation,-1.2126057369904781,-1060648.7068131156,1.2126057369904781,
OP_0004,116500.0,regression_deviation,-1.115259368089428,-1010763.8271069592,1.115259368089428,
OP_0004,50000.0,regression_deviation,-1.060879562928593,-821293.6754924832,1.060879562928593,
OP_0004,164500.0,regression_deviation,-1.4268360240002342,-385393.9001172725,1.4268360240002342,
OP_0004,51000.0,regression_deviation,-1.0774964296538099,-658094.833888812,1.0774964296538099,
OP_0004,116000.0,regression_deviation,-1.105597052595276,-1098515.5091837225,1.105597052595276,
OP_0004,156000.0,regression_deviation,-1.2687985388629897,-580360.29756663,1.2687985388629897,
OP_0004,58000.0,regression_deviation,-1.068798529845944,-843041.2703567306,1.068798529845944,
OP_0004,171500.0,regression_deviation,-1.0964977230245254,-1777244.0076789428,1.0964977230245254,
OP_0004,112000.0,regression_deviation,-1.058899627184467,-1901540.0496378131,1.058899627184467,
OP_0004,23377345.35,regression_deviation,-1.095414910269461,11156427.891884085,1.095414910269461,
OP_0004,23000.0,regression_deviation,-1.1268395722079962,-181331.4220445631,1.1268395722079962,
OP_0004,47000.0,regression_deviation,-1.131927366631719,-356256.63726922264,1.131927366631719,
OP_0004,51000.0,regression_deviation,-1.0667759062295923,-763748.5266714189,1.0667759062295923,
OP_0004,64000.0,regression_deviation,-1.0625318929175187,-1023477.7329452946,1.0625318929175187,
OP_0004,68500.0,regression_deviation,-1.0597511251637834,-1146421.9261517692,1.0597511251637834,
OP_0004,78000.0,regression_deviation,-1.0840613587226153,-927893.6384716732,1.0840613587226153,
OP_0004,66000.0,regression_deviation,-1.0584756804653226,-1128674.3390551805,1.0584756804653226,
OP_0004,61000.0,regression_deviation,-1.0559548105982277,-1090165.4272051477,1.0559548105982277,
OP_0004,139000.0,regression_deviation,-1.1410294805252794,-985609.529881834,1.1410294805252794,
OP_0004,60000.0,regression_deviation,-1.1062480820332157,-564716.0762981358,1.1062480820332157,
OP_0004,108000.0,regression_deviation,-1.085450371244892,-1263891.5247130175,1.085450371244892,
OP_0004,84000.0,regression_deviation,-1.0710525897831187,-1182222.9176501823,1.0710525897831187,
OP_0004,73500.0,regression_deviation,-1.0609319073439967,-1206264.5533980895,1.0609319073439967,
OP_0004,86500.0,regression_deviation,-1.0738239986520184,-1171705.6997648147,1.0738239986520184,
OP_0004,39000.0,regression_deviation,-1.0659268873798198,-591564.4064205871,1.0659268873798198,
OP_0004,133000.0,regression_deviation,-5.448927765382226,20623.583460485097,5.448927765382226,
OP_0004,155000.0,regression_deviation,-1.1560866821645333,-993037.9571821005,1.1560866821645333,
OP_0004,185000.0,regression_deviation,-1.3241573112383502,-570710.5580721302,1.3241573112383502,
OP_0004,68500.0,regression_deviation,-1.0798924457701558,-857402.7161099706,1.0798924457701558,
OP_0004,47500.0,regression_deviation,-1.0584478250624347,-812690.633898864,1.0584478250624347,
OP_0004,206000.0,regression_deviation,-1.2006391649471813,-1026718.7867046292,1.2006391649471813,
OP_0004,132500.0,regression_deviation,-1.2065664134350935,-641440.1925104517,1.2065664134350935,
OP_0004,72500.0,regression_deviation,-1.0632707183343355,-1145869.7152274298,1.0632707183343355,
OP_0004,71000.0,regression_deviation,-1.056862192903556,-1248632.81513647,1.056862192903556,
OP_0004,84500.0,regression_deviation,-1.0692196904570204,-1220750.9083339144,1.0692196904570204,
OP_0004,134000.0,regression_deviation,-6.717297294993252,17363.591796176508,6.717297294993252,
OP_0004,166000.0,regression_deviation,-1.237536036974601,-698841.329990489,1.237536036974601,
OP_0004,73500.0,regression_deviation,-1.0698210327872821,-1052691.3891968094,1.0698210327872821,
OP_0004,60000.0,regression_deviation,-1.0743585547519174,-806901.1050601793,1.0743585547519174,
OP_0004,75000.0,regression_deviation,-1.0594561244670917,-1261434.3883364229,1.0594561244670917,
OP_0004,158000.0,regression_deviation,-1.1279808585883215,-1234559.618858641,1.1279808585883215,
OP_0004,127000.0,regression_deviation,-1.0973122443912147,-1305077.2880074028,1.0973122443912147,
OP_0004,78000.0,regression_deviation,-1.1142340264910193,-682808.8127151164,1.1142340264910193,
OP_0004,49000.0,regression_deviation,-1.0711142064505352,-689032.5076478613,1.0711142064505352,
OP_0004,69000.0,regression_deviation,-1.0570274575254417,-1209943.4727423536,1.0570274575254417,
OP_0004,88000.0,regression_deviation,-1.0727614232633358,-1209432.0871310215,1.0727614232633358,
OP_0004,213000.0,regression_deviation,-1.1603979771255521,-1327946.9218821474,1.1603979771255521,
OP_0004,97000.0,regression_deviation,-1.090856665409871,-1067615.6731310273,1.090856665409871,
OP_0004,51500.0,regression_deviation,-1.159744661957057,-322389.4893830279,1.159744661957057,
OP_0004,56000.0,regression_deviation,-1.0557994280302663,-1003594.5165893976,1.0557994280302663,
OP_0004,120000.0,regression_deviation,-1.1428716332580982,-839914.8050839417,1.1428716332580982,
OP_0004,67000.0,regression_deviation,-1.0731025804531407,-916520.3141214345,1.0731025804531407,
OP_0004,59000.0,regression_deviation,-1.0639149965535213,-923101.0432832376,1.0639149965535213,
OP_0011,377664166.02,regression_deviation,-1.3499161282550585,160713891.6487357,1.3499161282550585,
OP_0011,629237464.28,regression_deviation,-0.7770052098210978,354099954.6891307,0.7770052098210978,
OP_0010,4064470.53,regression_deviation,-1.9336463590577477,1385467.1056212308,1.9336463590577477,
OP_0010,3469498.46,regression_deviation,-4.310920292251833,653276.3191836439,4.310920292251833,
OP_0010,647525.4,regression_deviation,-2.2835318020470674,197203.9374177251,2.2835318020470674,
OP_0010,1705098.56,regression_deviation,-2.4308530127583143,496989.6855561137,2.4308530127583143,
OP_0010,4857255.76,regression_deviation,-1.5290877789924062,1920556.4157742048,1.5290877789924062,
OP_0010,10957306.72,regression_deviation,-5.154191652595542,1780462.3805270568,5.154191652595542,
OP_0010,12479253.69,regression_deviation,-8.70255049818635,1286182.812687518,8.70255049818635,
OP_0010,958678.31,regression_deviation,-1.535569239997082,378091.94672242645,1.535569239997082,
OP_0010,9614180.4,regression_deviation,-5.636025496906128,1448785.9343642304,5.636025496906128,
OP_0010,1721476.86,regression_deviation,-4.605367580951913,307112.2161283232,4.605367580951913,
OP_0010,119458.51,regression_deviation,-2.997548674020029,-59802.552775643766,2.997548674020029,
OP_0010,13829600.82,regression_deviation,-18.29253495266769,716836.8933335897,18.29253495266769,
OP_0010,258505.0,regression_deviation,-2.2615411155721232,-204912.06890452,2.2615411155721232,
OP_0007,154208508.0,regression_deviation,-10.46259198969966,13453196.985339135,10.46259198969966,
OP_0007,97020201.0,regression_deviation,-1.9427714424294182,32968989.572599813,1.9427714424294182,
OP_0007,88865003.0,regression_deviation,-10.38767365440055,-9466136.795066774,10.38767365440055,
OP_0007,138739547.0,regression_deviation,-2.792812530901676,36579595.18685123,2.792812530901676,
OP_0007,133764357.0,regression_deviation,-3.229801872327803,31624260.6716671,3.229801872327803,
OP_0007,110800264.0,regression_deviation,-2.878593581260233,28567124.05634384,2.878593581260233,
OP_0007,133742727.0,regression_deviation,-2.3278852891672988,40188502.721337795,2.3278852891672988,
OP_0007,103556389.0,regression_deviation,-2.9809744494434764,26012824.326083466,2.9809744494434764,
OP_0007,126272906.0,regression_deviation,-2.4764746682209604,36322113.074570015,2.4764746682209604,
OP_0007,72276994.0,regression_deviation,-2.4909809377663557,-48476135.52208014,2.4909809377663557,
OP_0007,98981062.0,regression_deviation,-2.133912931383946,31583858.316156104,2.133912931383946,
OP_0007,118582912.0,regression_deviation,-3.9012736871185707,24194305.311220884,3.9012736871185707,
OP_0007,73131334.0,regression_deviation,-45.9331217828891,-1627559.6063269526,45.9331217828891,
OP_0007,71243429.0,regression_deviation,-3.0242044302067352,-35195767.747985706,3.0242044302067352,
OP_0007,71171844.0,regression_deviation,-2.7508644037909984,18974784.56647663,2.7508644037909984,
OP_0007,81366884.0,regression_deviation,-2.5991023973521536,22607549.0544146,2.5991023973521536,
OP_0007,78023052.0,regression_deviation,-2.8162896342948107,20444740.69757481,2.8162896342948107,
OP_0007,103346274.0,regression_deviation,-230.23216871632428,-450836.6979151666,230.23216871632428,
OP_0007,115309813.0,regression_deviation,-10.261297769059421,-12450718.665501982,10.261297769059421,
OP_0007,106268053.0,regression_deviation,-3.0803221306655137,26044035.151378438,3.0803221306655137,
OP_0007,140291805.0,regression_deviation,-3.084727546994194,34345449.821551934,3.084727546994194,
OP_0007,139857057.0,regression_deviation,-2.8890544046674536,35961712.654919505,2.8890544046674536,
OP_0007,109245126.0,regression_deviation,-2.2735198699406287,33372372.962557077,2.2735198699406287,
OP_0007,115463649.0,regression_deviation,-3.0849550000289017,28265586.524008974,3.0849550000289017,
OP_0007,97007472.0,regression_deviation,-2.524050216720345,27527267.216492712,2.524050216720345,
OP_0007,106333843.0,regression_deviation,-13.551856329143062,-8471563.106814146,13.551856329143062,
OP_0007,133481014.0,regression_deviation,-4.473500406851988,24386773.376850784,4.473500406851988,
OP_0007,215174323.0,regression_deviation,-3.0030580193452883,53752486.713942856,3.0030580193452883,
OP_0007,210130254.0,regression_deviation,-2.6872986607324494,56987587.21059483,2.6872986607324494,
OP_0007,156680357.0,regression_deviation,-2.2166383709447217,48709347.75113785,2.2166383709447217,
OP_0007,191112396.0,regression_deviation,-2.10382844057861,61573118.379047126,2.10382844057861,
OP_0007,149330238.0,regression_deviation,-2.0509357919829703,48945716.39049214,2.0509357919829703,
OP_0007,167870533.0,regression_deviation,-4.540433390761383,30299169.967447385,4.540433390761383,
OP_0007,161405519.0,regression_deviation,-3.3283056289112602,37290693.596560985,3.3283056289112602,
OP_0023,243195.0,regression_deviation,-0.9700340196132278,8115703.102687504,0.9700340196132278,
OP_0023,277753.0,regression_deviation,-0.9710299408722538,9587588.30195073,0.9710299408722538,
OP_0023,526377.0,regression_deviation,-0.9577902915184615,12470519.672748398,0.9577902915184615,
OP_0023,26203608.0,regression_deviation,-0.9891809449819735,13173064.052369285,0.9891809449819735,
OP_0023,333027.0,regression_deviation,-0.9624817779609738,8876406.767186018,0.9624817779609738,
OP_0023,24051303.0,regression_deviation,-0.9648755022231694,12240624.39212409,0.9648755022231694,
OP_0023,504226.0,regression_deviation,-0.9597984494510067,12542451.550108831,0.9597984494510067,
OP_0023,451796.0,regression_deviation,-0.9583304807068518,10842361.69900548,0.9583304807068518,
OP_0023,347529.0,regression_deviation,-0.9716986407375955,12279586.884070884,0.9716986407375955,
OP_0023,617073.0,regression_deviation,-0.953501426584509,13270794.234612424,0.953501426584509,
OP_0023,26548843.0,regression_deviation,-1.2620448657422647,11736656.245007012,1.2620448657422647,
OP_0023,34818212.0,regression_deviation,-1.4120090060289545,14435357.377592657,1.4120090060289545,
OP_0023,31091105.0,regression_deviation,-1.665318902233236,11665060.032384556,1.665318902233236,
OP_0023,776918.0,regression_deviation,-0.9377930140210249,12489240.360601697,0.9377930140210249,
OP_0023,701290.0,regression_deviation,-0.9607743751767888,17878364.03271317,0.9607743751767888,
OP_0024,3119902.07,isolation_forest,-0.5759365278709488,11863975.678214284,0.7370272702320986,-1.8415140080134436
OP_0024,2541221.76,isolation_forest,-0.5879009643824767,11863975.678214284,0.7858035258225939,-1.9633848824792623
OP_0024,20091007.25,isolation_forest,-0.5726305359917552,11863975.678214284,0.693446429335905,1.7326242392996312
OP_0024,8583202.05,isolation_forest,-0.573152046086405,11863975.678214284,0.2765323966601465,-0.6909354683156088
OP_0024,18023111.68,isolation_forest,-0.6249519626982557,11863975.678214284,0.5191460408247198,1.2971225692671866
OP_0024,11853578.65,isolation_forest,-0.621704517424274,11863975.678214284,0.000876352792375937,-0.0021896285365584573
OP_0024,11368122.44,isolation_forest,-0.5808169202366917,11863975.678214284,0.04179486300910202,-0.1044273784741056
OP_0024,29756613.39,isolation_forest,-0.6778056281603148,11863975.678214284,1.5081485496166194,3.768214274364048
OP_0024,26900344.26,isolation_forest,-0.6463633878489198,11863975.678214284,1.267397117932134,3.1666800410965923
OP_0024,15136465.72,isolation_forest,-0.5859233222722589,11863975.678214284,0.2758341832911005,0.6891909335451714
OP_0024,13162373.83,isolation_forest,-0.5879789652488795,11863975.678214284,0.10944039224304494,0.27344444839142384
OP_0024,16634621.39,isolation_forest,-0.5997876112185876,11863975.678214284,0.402111892436362,1.0047045918357473
OP_0024,19965948.54,isolation_forest,-0.6518953471352803,11863975.678214284,0.6829053836197,1.7062867018305106
OP_0024,14182875.82,isolation_forest,-0.5726293461190283,11863975.678214284,0.1954572568826058,0.48836358036501437
OP_0024,18023111.68,isolation_forest,-0.6342981893029177,11863975.678214284,0.5191460408247198,1.2971225692671866
OP_0024,28716493.37,isolation_forest,-0.5908797137740464,11863975.678214284,1.4204781052216626,3.549163558111398
OP_0001,7081448.0,isolation_forest,-0.5544795635877016,1386788.0418410043,4.10636650039119,3.149450525840423
OP_0001,6900489.0,isolation_forest,-0.5731252881090833,1386788.0418410043,3.9758786431698576,3.049370552340161
OP_0001,7718226.0,isolation_forest,-0.5846979983327555,1386788.0418410043,4.5655412125949795,3.5016227049834887
OP_0001,4773970.0,isolation_forest,-0.5438102746310742,1386788.0418410043,2.442465507318917,1.8732921855951838
OP_0001,6313141.0,isolation_forest,-0.5495756042634857,1386788.0418410043,3.5523474456984134,2.7245357981945695
OP_0001,7791139.0,isolation_forest,-0.6380346748774741,1386788.0418410043,4.618118100915423,3.541947480804667
OP_0001,5536029.0,isolation_forest,-0.5467443987618305,1386788.0418410043,2.9919791871371704,2.294751436174798
OP_0001,6843520.0,isolation_forest,-0.579033635410721,1386788.0418410043,3.9347988254319057,3.017863658456262
OP_0001,1280467.0,isolation_forest,-0.5754078739877012,1386788.0418410043,0.07666711756459897,-0.05880120386368176
OP_0001,6154577.0,isolation_forest,-0.5860360701838835,1386788.0418410043,3.4380084153520736,2.636841453519281
OP_0001,7689651.0,isolation_forest,-0.6594880656141413,1386788.0418410043,4.544936045015033,3.4858192067171965
OP_0001,6061271.0,isolation_forest,-0.5431638175089261,1386788.0418410043,3.3707263237960103,2.5852382615950575
OP_0001,7040425.0,isolation_forest,-0.6039932574518879,1386788.0418410043,4.0767851954171865,3.1267626200004193
OP_0001,6248938.0,isolation_forest,-0.5417182232187728,1386788.0418410043,3.506051257627186,2.689028116683082
OP_0001,12497876.0,isolation_forest,-0.7706771528566296,1386788.0418410043,8.012102515254373,6.145023946925193
OP_0001,5250915.0,isolation_forest,-0.7954021590544168,1386788.0418410043,2.78638612504132,2.1370681954155444
OP_0001,4200727.0,isolation_forest,-0.5521751983924963,1386788.0418410043,2.0291052945794115,1.5562582483540914
OP_0001,5594299.0,isolation_forest,-0.5416775891060053,1386788.0418410043,3.0339971439134956,2.326977852411958
OP_0001,6589752.0,isolation_forest,-0.5461831422473424,1386788.0418410043,3.751809073325942,2.8775164266788176
OP_0001,90924.0,isolation_forest,-0.6162995697301107,1386788.0418410043,0.9344355465603125,-0.7166818946136445
OP_0001,82163.0,isolation_forest,-0.7156065664379482,1386788.0418410043,0.9407530224367049,-0.7215271946420255
OP_0001,48624.0,isolation_forest,-0.6034150841811213,1386788.0418410043,0.9649376843951941,-0.7400760495275261
OP_0001,246516.0,isolation_forest,-0.6325021242384136,1386788.0418410043,0.8222395978604327,-0.6306312243687117
OP_0001,705765.0,isolation_forest,-0.5968870568847162,1386788.0418410043,0.4910794016776529,-0.37664204588064554
OP_0001,2021465.0,isolation_forest,-0.5497634752774269,1386788.0418410043,0.45765967041109057,0.351010191003373
OP_0001,3961733.0,isolation_forest,-0.568675226954033,1386788.0418410043,1.8567689369030587,1.424081826143968
OP_0001,3954912.0,isolation_forest,-0.5538065943958763,1386788.0418410043,1.8518503770408428,1.4203094495324413
OP_0022,1188180.34,isolation_forest,-0.5924722423998293,281780.19828122907,3.2166921140929277,1.9314891761512027
OP_0022,1360488.96,isolation_forest,-0.6807454508719589,281780.19828122907,3.8281922161264577,2.298669430400117
OP_0022,782415.54,isolation_forest,-0.6234329755626191,281780.19828122907,1.7766874491979554,1.0668265584060195
OP_0022,1465166.08,isolation_forest,-0.5949771825773482,281780.19828122907,4.199677226920324,2.521730653545217
OP_0022,3949629.69,isolation_forest,-0.7177285938533655,281780.19828122907,13.01670420452361,7.815986854958567
OP_0022,2359054.5,isolation_forest,-0.6196618349530368,281780.19828122907,7.371966924537258,4.4265580343562325
OP_0022,3129769.19,isolation_forest,-0.6869866384916045,281780.19828122907,10.10712963185707,6.068908926769934
OP_0022,6774438.9,isolation_forest,-0.79275675329137,281780.19828122907,23.041571910737357,13.835500933432852
OP_0022,3344858.59,isolation_forest,-0.605361340348857,281780.19828122907,10.87045296441194,6.527252685650056
OP_0022,1723149.91,isolation_forest,-0.6524596433902178,281780.19828122907,5.115227118550823,3.0714800989966906
OP_0022,3325500.0,isolation_forest,-0.6261778547134333,281780.19828122907,10.801751933899217,6.486000588116569
OP_0022,2022817.0,isolation_forest,-0.5895802308239154,281780.19828122907,6.178705289933608,3.7100542939280436
OP_0022,2215089.68,isolation_forest,-0.6723624167082167,281780.19828122907,6.861055154022012,4.119776869197466
OP_0022,2285554.42,isolation_forest,-0.5704739601433879,281780.19828122907,7.111125032706933,4.269933379932585
OP_0022,1703.55,isolation_forest,-0.6539565382718234,281780.19828122907,0.9939543303241636,-0.596828034053581
OP_0022,10000.0,isolation_forest,-0.6294533191889828,281780.19828122907,0.9645113458610759,-0.5791487524229614
