operator,tier,stake_real_money,expected_stake_regression,regression_r2,deviation_pct,anomaly_score_if,stake_z_score,anomaly_flagged_by
OP_0002,high,13417189.0,17671114.976943877,0.948983286094866,0.24072764975464891,-0.4783193852752103,-1.1550576455817974,none
OP_0002,high,10557015.0,16195198.739841538,0.948983286094866,0.34813921276378884,-0.48032654960239185,-1.4955352150272132,none
OP_0002,high,13914012.0,17234608.106345885,0.948983286094866,0.19267024151963288,-0.4105336278409129,-1.0959154089610255,none
OP_0002,high,16376502.0,22689282.968044378,0.948983286094866,0.27822743349515755,-0.4989348042402252,-0.8027784844299859,none
OP_0002,high,17794127.0,23205701.73871968,0.948983286094866,0.23320021948270764,-0.49150303826581165,-0.6340231868903755,none
OP_0002,high,12943949.0,16491279.675447607,0.948983286094866,0.2151034210358406,-0.4390390514458469,-1.211392541628104,none
OP_0002,high,12972044.0,16922001.211507574,0.948983286094866,0.2334213998768337,-0.4210187320013016,-1.208048088698468,none
OP_0002,high,15046280.0,17117058.051645845,0.948983286094866,0.12097745099641904,-0.453400562767079,-0.9611292537827665,none
OP_0002,high,15197197.0,16644083.51906765,0.948983286094866,0.08693098165543817,-0.4543509980467636,-0.9431639644863832,none
OP_0002,high,14947560.0,16732889.932783114,0.948983286094866,0.10669585110252185,-0.4311506961657052,-0.9728809673693005,none
OP_0002,high,18214671.0,22456490.986645177,0.948983286094866,0.18889059689547122,-0.5033062099504957,-0.5839612679424888,none
OP_0002,high,16203940.0,21820080.12456727,0.948983286094866,0.25738402849602954,-0.5312019565768604,-0.8233204131163664,none
OP_0002,high,11422011.0,16030939.33945951,0.948983286094866,0.2875020759460314,-0.47073843392880266,-1.3925653482778453,none
OP_0002,high,12890017.0,16603072.302981852,0.948983286094866,0.22363663996783295,-0.43734001452390986,-1.217812653228073,none
OP_0002,high,15068821.0,17147446.661605194,0.948983286094866,0.12122071015152593,-0.4165478311469088,-0.9584459537832317,none
OP_0002,high,12093658.0,16338345.27931536,0.948983286094866,0.25979909267122725,-0.5051802673769642,-1.3126119125479543,none
OP_0002,high,17098175.0,17235519.276915386,0.948983286094866,0.00796867647030166,-0.4304076872035697,-0.716869910694828,none
OP_0002,high,15378358.0,23244880.14360884,0.948983286094866,0.3384195614263785,-0.5250346888243507,-0.9215984034546764,none
OP_0002,high,15316516.0,22794094.757497735,0.948983286094866,0.3280489458805163,-0.5308085275767813,-0.928960128248218,none
OP_0002,high,11215389.0,16040834.713438628,0.948983286094866,0.30082260678092926,-0.4870770937858218,-1.4171618086169542,none
OP_0002,high,15246722.0,16588206.170793008,0.948983286094866,0.08086975511282048,-0.4575122471945923,-0.9372684659514045,none
OP_0002,high,15289075.0,16768765.217931015,0.948983286094866,0.08824085725457992,-0.42690269870208936,-0.9322267284561605,none
OP_0002,high,14507470.0,16232104.173152985,0.948983286094866,0.1062483430832976,-0.4701190817949158,-1.0252696589444399,none
OP_0002,high,14828382.0,17536488.689607114,0.948983286094866,0.15442696297646263,-0.401144174052123,-0.9870680188463665,none
OP_0002,high,21274967.0,24109309.833101228,0.948983286094866,0.1175621721535046,-0.4936001118409346,-0.21966100374054587,none
OP_0002,high,17247434.0,22479537.444522835,0.948983286094866,0.2327496042761166,-0.5051350963231455,-0.6991019911424324,none
OP_0002,high,12276032.0,16298769.714830939,0.948983286094866,0.24681235364473428,-0.4472134422696955,-1.2909019549544518,none
OP_0002,high,13587350.0,17762830.42100694,0.948983286094866,0.23506841657784855,-0.407862350542092,-1.1348015339975368,none
OP_0002,high,17645796.0,18110336.4067422,0.948983286094866,0.025650567516198042,-0.40816398263393805,-0.6516806365257501,none
OP_0002,high,15529283.0,17408369.067954257,0.948983286094866,0.10794153436310837,-0.4064253461659186,-0.9036321618314221,none
OP_0002,high,16256820.0,18091144.14088689,0.948983286094866,0.10139348438119108,-0.40691307771840657,-0.8170255324999167,none
OP_0002,high,19422221.0,23541368.41119518,0.948983286094866,0.17497485019759115,-0.5237610519688322,-0.4402134788276267,none
OP_0002,high,21184744.0,23158765.224155515,0.948983286094866,0.08523862153481881,-0.5281517960677565,-0.23040122714935726,none
OP_0002,high,10674395.0,15746180.835027708,0.948983286094866,0.3220962523017273,-0.48764282537717324,-1.4815621990143752,none
OP_0002,high,13482408.0,16968774.27565495,0.948983286094866,0.20545775546421338,-0.4225988631006679,-1.1472939198078898,none
OP_0002,high,16996299.0,18103236.310702916,0.948983286094866,0.06114582452025319,-0.40202505219689294,-0.7289973172319202,none
OP_0002,high,14493714.0,17181866.6495293,0.948983286094866,0.1564528874750022,-0.41609042195854784,-1.0269071849989007,none
OP_0002,high,14379133.0,17846425.52393476,0.948983286094866,0.19428498548824777,-0.4095055749511841,-1.040547005647793,none
OP_0002,high,22860626.0,24811800.378314793,0.948983286094866,0.07863896809439493,-0.49581974639735654,-0.030902794523467312,none
OP_0002,high,16563740.0,22140310.03760846,0.948983286094866,0.25187407168805964,-0.5147980490563523,-0.7804895120989945,none
OP_0002,high,12448014.0,15731705.499161078,0.948983286094866,0.20873080158640056,-0.47442406595213754,-1.2704290699662093,none
OP_0002,high,18050651.0,17679376.333444312,0.948983286094866,0.021000439130499336,-0.41719978893551746,-0.6034863496124981,none
OP_0002,high,14632487.0,17615662.532767467,0.948983286094866,0.16934790429927715,-0.40418803990554464,-1.0103875278924979,none
OP_0002,high,16152787.0,17752886.363683097,0.948983286094866,0.09013178651086307,-0.42488274960703465,-0.8294097101695671,none
OP_0002,high,14988202.0,17553413.22098574,0.948983286094866,0.14613745991685181,-0.42756762584089447,-0.9680429087835639,none
OP_0002,high,20272330.0,24252773.745309263,0.948983286094866,0.16412323749480912,-0.5184965922140256,-0.3390157733440886,none
OP_0002,high,19108123.0,23082645.416027136,0.948983286094866,0.1721866079209222,-0.501761375711815,-0.4776039745134368,none
OP_0002,high,12133308.0,15977648.883421334,0.948983286094866,0.2406074204954074,-0.4546944809321403,-1.3078919424942055,none
OP_0002,high,17112810.0,18053556.139786698,0.948983286094866,0.05210863347379342,-0.4024107890851832,-0.7151277477254304,none
OP_0002,high,18570986.0,19263741.31742357,0.948983286094866,0.035961618566637994,-0.387582217609605,-0.5415452243182396,none
OP_0002,high,17376413.0,18308871.963066377,0.948983286094866,0.05092935080584878,-0.4024922131914176,-0.683748220207692,none
OP_0002,high,16014926.0,18196830.563287646,0.948983286094866,0.11990574708596055,-0.404470770558208,-0.8458208020126908,none
OP_0002,high,23789414.0,25047554.162608914,0.948983286094866,0.05023006056563681,-0.4839160282349796,0.07966092669421693,none
OP_0002,high,21669045.0,24763354.994221486,0.948983286094866,0.12495520073687678,-0.4780447054090316,-0.17274962016321438,none
OP_0002,high,16894153.0,17455810.900659934,0.948983286094866,0.03217598448197555,-0.4235349235733927,-0.7411568648009043,none
OP_0002,high,17932539.0,18420195.60532599,0.948983286094866,0.026474018830993797,-0.4152321483229422,-0.6175465035340206,none
OP_0002,high,18502450.0,19810620.614178725,0.948983286094866,0.0660338027594375,-0.401721910726577,-0.5497038086209817,none
OP_0002,high,18969345.0,19425673.920880377,0.948983286094866,0.02349102135344071,-0.3897672439235267,-0.4941242268241339,none
OP_0002,high,17783763.0,19816572.486405604,0.948983286094866,0.10258128583033893,-0.3960940091319084,-0.6352569263515875,none
OP_0002,high,31404414.0,28255691.458134674,0.948983286094866,0.11143675413254928,-0.4992811573092834,0.9861570669034632,none
OP_0002,high,28490160.0,27095988.047316782,0.948983286094866,0.0514530767524928,-0.4909995614840517,0.6392417678109672,none
OP_0002,high,17222662.0,17488225.664656237,0.948983286094866,0.015185283501512782,-0.4312427808548821,-0.702050871298081,none
OP_0002,high,21714440.0,20232081.800094254,0.948983286094866,0.07326770495257882,-0.39059649794363904,-0.16734576037532223,none
OP_0002,high,21949131.0,20097626.293549594,0.948983286094866,0.09212554156431169,-0.3907016709081628,-0.13940794216890748,none
OP_0002,high,17178704.0,19493076.411184356,0.948983286094866,0.11872791971699553,-0.4432881617268768,-0.7072836693717931,none
OP_0002,high,24724103.0,22392968.194505543,0.948983286094866,0.1041011975387183,-0.47334198902445707,0.19092710802002652,none
OP_0002,high,43540881.0,31131444.793596998,0.948983286094866,0.3986142078749692,-0.5430376149956931,2.4308925220941253,none
OP_0002,high,43758969.0,31509332.493768737,0.948983286094866,0.3887621709743849,-0.49513191038996246,2.456853904920908,none
OP_0002,high,18406752.0,19096525.43055141,0.948983286094866,0.0361203629979662,-0.40440309727711843,-0.5610957807320447,none
OP_0002,high,21258288.0,20005227.920970142,0.948983286094866,0.06263663098366198,-0.39666031087618264,-0.22164648622545066,none
OP_0002,high,21370416.0,20221407.378095575,0.948983286094866,0.05682139726580383,-0.3832062021819028,-0.20829867280333875,none
OP_0002,high,19440579.0,20262551.518211745,0.948983286094866,0.04056609146547834,-0.4067289516934678,-0.4380281267406981,none
OP_0002,high,25127727.0,22308010.1347602,0.948983286094866,0.1263992999916265,-0.4390573973449334,0.2389748556360235,none
OP_0002,high,46998370.0,33147667.726934604,0.948983286094866,0.4178484708838448,-0.5473496037318486,2.8424749821487447,isolation_forest
OP_0002,high,35641490.0,30890757.374390557,0.948983286094866,0.15379139358842508,-0.46688096178881183,1.4905422329931852,none
OP_0002,high,20598134.0,20110192.338717066,0.948983286094866,0.02426340101897119,-0.42762733144304904,-0.3002317853644782,none
OP_0002,high,24347264.0,20721578.398093514,0.948983286094866,0.17497149745311227,-0.43425434472531493,0.1460678698085607,none
OP_0002,high,25121546.0,22454283.552173033,0.948983286094866,0.11878635279676246,-0.40881908929644223,0.23823906408741766,none
OP_0002,high,18276579.0,20745608.80027227,0.948983286094866,0.11901457431511323,-0.3927282523695155,-0.5765916864522624,none
OP_0002,high,21896798.0,21976066.292821825,0.948983286094866,0.0036070282900318895,-0.39416810598470653,-0.14563770743556154,none
OP_0002,high,43875463.0,33541824.61763461,0.948983286094866,0.30808217800210197,-0.49776879184572304,2.4707214507327975,none
OP_0002,high,12706004.0,17062206.968498133,0.948983286094866,0.25531298363341676,-0.4232840112768401,-1.239717718789245,none
OP_0002,high,16990005.0,18976327.14288696,0.948983286094866,0.10467368779693004,-0.40211855497765814,-0.729746560397577,none
OP_0002,high,25102813.0,20105826.125850946,0.948983286094866,0.2485342727461573,-0.437419741926033,0.23600907167841703,none
OP_0002,high,20529013.0,19804054.046091497,0.948983286094866,0.03660659338846735,-0.39049568240701016,-0.30846000856965267,none
OP_0002,high,21961430.0,21190425.849059552,0.948983286094866,0.036384551987409246,-0.3795696065379674,-0.13794385864580394,none
OP_0002,high,27326921.0,25396721.29615347,0.948983286094866,0.07600192486810779,-0.5141160223140654,0.5007687981929944,none
OP_0002,high,21069459.0,24520872.0146024,0.948983286094866,0.14075408951798504,-0.5140063088353486,-0.2441248525628862,none
OP_0002,high,23389268.0,21068169.453953855,0.948983286094866,0.11017086943026014,-0.39755635701882425,0.03202720318533064,none
OP_0002,high,24422452.0,21893671.8765624,0.948983286094866,0.11550278718412266,-0.43898128489993066,0.15501831390443108,none
OP_0002,high,19976590.0,20083802.13324387,0.948983286094866,0.005338238871931838,-0.38652033446079714,-0.3742209169429701,none
OP_0002,high,18268877.0,19496438.04190009,0.948983286094866,0.06296334947244829,-0.3906540223738479,-0.5775085391471924,none
OP_0002,high,27205840.0,24245154.694963977,0.948983286094866,0.12211451493237924,-0.4342613803963014,0.4863552119615202,none
OP_0002,high,44749434.0,34792162.556617625,0.948983286094866,0.2861929443787465,-0.5211618644726956,2.5747597091904226,none
OP_0002,high,41032811.0,31127438.824626096,0.948983286094866,0.3182199547859167,-0.49836091917869585,2.1323297152163043,none
OP_0002,high,22380686.0,18974910.03157696,0.948983286094866,0.1794883855973673,-0.4915275096849126,-0.08803526432412728,none
OP_0002,high,36628547.0,24838386.345655255,0.948983286094866,0.4746749845288193,-0.5378037001485466,1.6080423460157087,none
OP_0002,high,30001818.0,23867919.34769114,0.948983286094866,0.2569934380519105,-0.4848273517533382,0.8191908344316408,none
OP_0002,high,29713560.0,22994681.94824078,0.948983286094866,0.2921926933750546,-0.47779973852122837,0.7848763545387403,none
OP_0002,high,30922665.0,22010989.113274977,0.948983286094866,0.4048739400516232,-0.5715248488668078,0.9288092521891278,isolation_forest
OP_0002,high,48460356.0,33098927.211938344,0.948983286094866,0.4641065461034336,-0.5960355638939662,3.016511051228187,isolation_forest
OP_0002,high,47086541.0,33191861.000333004,0.948983286094866,0.41861708204693904,-0.549845457376606,2.8529709337151776,isolation_forest
OP_0002,high,22876212.0,20501567.594050206,0.948983286094866,0.11582745539121327,-0.41230249670591,-0.02904742369729511,none
OP_0002,high,35576517.0,24143233.882073417,0.948983286094866,0.473560550080903,-0.5404160117201374,1.4828077912705566,none
OP_0002,high,37422021.0,24888024.35980831,0.948983286094866,0.503615572654005,-0.5970926432370627,1.7024981724577826,isolation_forest
OP_0002,high,22152383.0,21922356.844818197,0.948983286094866,0.010492765755529349,-0.3884823415415323,-0.11521264952415243,none
OP_0002,high,27219093.0,22800837.952513352,0.948983286094866,0.1937759944037329,-0.5115485552174062,0.487932860463975,none
OP_0002,high,54096188.0,36517993.13946754,0.948983286094866,0.48135708863843574,-0.6317599903777888,3.687405332891714,isolation_forest
OP_0002,high,29982574.0,28380309.050397433,0.948983286094866,0.05645692394530597,-0.5025509919854045,0.8169000121437633,none
OP_0002,high,18452592.0,19633395.317321245,0.948983286094866,0.0601425936898189,-0.4160950208198946,-0.5556389477619604,none
OP_0002,high,31341570.0,24073872.70911181,0.948983286094866,0.30189148952911976,-0.49339655338758354,0.9786760631693451,none
OP_0002,high,30697856.0,22863557.42855172,0.948983286094866,0.34265440082674575,-0.47256148301643164,0.9020477957499551,none
OP_0002,high,25607452.0,23637367.33288706,0.948983286094866,0.08334619669644544,-0.4248911046584975,0.29608173165202883,none
OP_0002,high,27154331.0,23042532.91521042,0.948983286094866,0.178443841218314,-0.4514266742670423,0.48022353636256576,none
OP_0002,high,48148590.0,35170090.646104835,0.948983286094866,0.3690209241849811,-0.5876001353960899,2.9793981588252354,isolation_forest
OP_0002,high,45017929.0,31228863.56616191,0.948983286094866,0.44154874238777164,-0.5487697624496071,2.606721584589698,isolation_forest
OP_0002,high,14734339.0,17222421.73219893,0.948983286094866,0.14446764635586803,-0.4218398917859489,-0.9982629783360183,none
OP_0002,high,18242675.0,18685451.254933476,0.948983286094866,0.023696310508774642,-0.4117534612832022,-0.5806276477310088,none
OP_0002,high,23230809.0,20538036.779108666,0.948983286094866,0.13111147135691312,-0.3999834173869553,0.013164107731434777,none
OP_0002,high,19251901.0,19893711.305762485,0.948983286094866,0.03226196941827419,-0.4044996564684337,-0.4604885179084459,none
OP_0002,high,22410455.0,20768613.252794802,0.948983286094866,0.07905399013505428,-0.3818103383188232,-0.08449153699676168,none
OP_0002,high,24160512.0,25692762.365514696,0.948983286094866,0.05963743188514874,-0.47941576482756093,0.12383675133497475,none
OP_0002,high,24967353.0,25842729.828161903,0.948983286094866,0.03387323374823847,-0.492549820939901,0.21988379693741317,none
OP_0002,high,21426749.0,19715327.63248183,0.948983286094866,0.08680664097605628,-0.39424191989806984,-0.20159274410124978,none
OP_0002,high,20456885.0,20626971.949470468,0.948983286094866,0.008245851591165533,-0.38744300946839694,-0.31704618763741527,none
OP_0002,high,14798059.0,18481206.777087428,0.948983286094866,0.19929151929914604,-0.413967388438799,-0.9906776948095398,none
OP_0002,high,16314661.0,18353349.17007058,0.948983286094866,0.1110798988881625,-0.43734769255520045,-0.8101400901826687,none
OP_0002,high,22933047.0,21763070.404845,0.948983286094866,0.0537597210959045,-0.4319949915480625,-0.022281736484059064,none
OP_0002,high,44859644.0,34075938.28525603,0.948983286094866,0.316461006134932,-0.5067986738341276,2.5878792022452433,none
OP_0002,high,35842442.0,30213984.281569473,0.948983286094866,0.18628651110617955,-0.5190182893276846,1.514463731662565,none
OP_0002,high,22552566.0,19329479.309498843,0.948983286094866,0.16674462042633897,-0.40639321866758416,-0.06757452150348837,none
OP_0002,high,33221405.0,24572501.808148265,0.948983286094866,0.35197487253755133,-0.526628152789545,1.20245323608205,none
OP_0002,high,42232907.0,24753165.665718213,0.948983286094866,0.7061618530065541,-0.5982537920271045,2.2751901737692335,isolation_forest
OP_0002,high,40867554.0,24274652.54164792,0.948983286094866,0.683548463974251,-0.6498241917017488,2.112657380003887,isolation_forest
OP_0002,high,27561355.0,24291140.442837425,0.948983286094866,0.13462581408469207,-0.44308477863223644,0.5286760228986824,none
OP_0002,high,45518341.0,36031780.42215785,0.948983286094866,0.2632831480069846,-0.5453871131271802,2.666291058852914,none
OP_0002,high,39794531.0,31769834.823410198,0.948983286094866,0.252588539449272,-0.5066736434275859,1.9849238005087135,none
OP_0002,high,18807466.0,19706092.491430752,0.948983286094866,0.045601455073933206,-0.3933798777138467,-0.5133944420153266,none
OP_0002,high,23307758.0,22793531.11937307,0.948983286094866,0.02256021140093872,-0.45750097538397,0.022324182779755366,none
OP_0002,high,35021281.0,25778926.998127773,0.948983286094866,0.35852361126370635,-0.5450340835387684,1.4167120209612696,none
OP_0002,high,21004073.0,20151541.10620462,0.948983286094866,0.04230603948860693,-0.4073231119622365,-0.2519084581602233,none
OP_0002,high,22095421.0,22140563.131627284,0.948983286094866,0.00203888814204547,-0.4726381430370131,-0.12199345492646355,none
OP_0002,high,46365026.0,35808407.22093474,0.948983286094866,0.294808387145841,-0.5527003322130731,2.7670811684357197,isolation_forest
OP_0002,high,39511010.0,29848352.238043025,0.948983286094866,0.3237249977786545,-0.49089546223923114,1.9511732171642269,none
OP_0002,high,20617190.0,20398958.123062693,0.948983286094866,0.010698187408433297,-0.4143694318656222,-0.29796334275806624,none
OP_0002,high,33463208.0,26386986.143709593,0.948983286094866,0.26817090128261245,-0.5564373425461122,1.231237672876668,isolation_forest
OP_0002,high,31960547.0,23814936.487991996,0.948983286094866,0.342037885178287,-0.4945342867659052,1.0523596168631466,none
OP_0002,high,26476733.0,23735011.55271954,0.948983286094866,0.11551380294004174,-0.4241509654652781,0.3995616884816065,none
OP_0002,high,24023814.0,22548105.144862764,0.948983286094866,0.06544713383481156,-0.4133387771492275,0.10756410401070376,none
OP_0002,high,44109076.0,35693451.99852035,0.948983286094866,0.23577500998862513,-0.5479011598127176,2.4985309428933626,isolation_forest
OP_0002,high,35330279.0,31664454.24389591,0.948983286094866,0.11577097548778267,-0.48415994473731067,1.4534954082669003,none
OP_0002,high,13133174.0,15677466.89820883,0.948983286094866,0.16228979558550488,-0.4993020566040627,-1.1888670351105604,none
OP_0002,high,13997878.0,17544774.020971484,0.948983286094866,0.2021625366466297,-0.40831620668738305,-1.085931928291979,none
OP_0002,high,15410551.0,17353234.44330581,0.948983286094866,0.1119493573173743,-0.4371994935846928,-0.9177661210854372,none
OP_0002,high,21766113.0,18860260.94110191,0.948983286094866,0.15407273886467857,-0.39860037339643795,-0.16119456207551494,none
OP_0002,high,28870865.0,25602365.14567709,0.948983286094866,0.12766398087540715,-0.5465922464518436,0.6845612179827809,isolation_forest
OP_0002,high,20648782.0,24985476.25564704,0.948983286094866,0.17356860486767356,-0.4798324083985575,-0.29420260394500114,none
OP_0002,high,15358567.0,17699819.854499597,0.948983286094866,0.13227551883271912,-0.4104528480171406,-0.9239543410923495,none
OP_0002,high,19633840.0,18293842.18721623,0.948983286094866,0.073248571791013,-0.413707755984756,-0.4150221713168006,none
OP_0002,high,19883500.0,19056397.694341317,0.948983286094866,0.043402867578917405,-0.44621879294747696,-0.3853024304941295,none
OP_0002,high,15242048.0,18012436.369640686,0.948983286094866,0.15380420020858898,-0.4149358341988308,-0.9378248629257101,none
OP_0002,high,21519538.0,21873648.409971595,0.948983286094866,0.016188904719258705,-0.3950187198548085,-0.19054706184860687,none
OP_0002,high,45927536.0,33290166.949112996,0.948983286094866,0.37961266671339783,-0.5460780493707121,2.7150019830936127,none
OP_0002,high,47521882.0,30462043.732245088,0.948983286094866,0.5600359062480271,-0.5430900521891437,2.9047943002515972,none
OP_0002,high,20674478.0,20048550.479896113,0.948983286094866,0.031220587280439145,-0.3972369835016606,-0.29114373003576716,none
OP_0002,high,29212004.0,24899489.08515668,0.948983286094866,0.17319692384427832,-0.45997289584170925,0.72517069753299,none
OP_0002,high,26135638.0,24099781.730351843,0.948983286094866,0.08447612897191309,-0.43415071913194847,0.35895744672918717,none
OP_0002,high,24633858.0,20810982.665142827,0.948983286094866,0.18369509005743706,-0.40699465835944953,0.18018426571232024,none
OP_0002,high,55095069.0,33805151.9447056,0.948983286094866,0.6297832084919449,-0.7736665084868894,3.806312985029383,isolation_forest
OP_0002,high,29688069.0,28909333.3943908,0.948983286094866,0.026937169217478286,-0.7487030058197008,0.7818418840055723,isolation_forest
OP_0002,high,20943240.0,24943316.107217066,0.948983286094866,0.16036665253421092,-0.7665169849444241,-0.25915007072717655,isolation_forest
OP_0002,high,52308316.0,33154251.45917119,0.948983286094866,0.5777257424863494,-0.6334532961856297,3.4745755144822343,isolation_forest
OP_0002,high,19561620.0,18758560.094642617,0.948983286094866,0.042810317066219516,-0.4140659803212557,-0.42361930214357824,none
OP_0002,high,27910228.0,23899322.390637748,0.948983286094866,0.16782507653578801,-0.4279411448028807,0.5702061644513049,none
OP_0002,high,34791745.0,25400985.778940953,0.948983286094866,0.3697005818114582,-0.5070146679296187,1.3893878583822716,none
OP_0002,high,22736913.0,20863925.61895629,0.948983286094866,0.08977157104806652,-0.38365141817072174,-0.045629696295457656,none
OP_0002,high,20906080.0,21518158.101207443,0.948983286094866,0.028444725534993498,-0.39801219420678385,-0.26357362904236703,none
OP_0002,high,42387510.0,34032568.503239326,0.948983286094866,0.24549841120470894,-0.5087261014792847,2.29359424767137,none
OP_0003,noise,135462.37294619033,0.0,0.9444577605387992,0.0,-0.4529882395827208,-0.8923323224026245,none
OP_0003,noise,176117.3468195968,0.0,0.9444577605387992,0.0,-0.3852940918053699,-0.8299555196870707,none
OP_0003,noise,346765.0,0.0,0.9444577605387992,0.0,-0.3708854574415854,-0.5681313446316034,none
OP_0003,noise,369198.0,0.0,0.9444577605387992,0.0,-0.37261028666861296,-0.5337124609871268,none
OP_0003,noise,812138.0,25859692.419783436,0.9444577605387992,0.9685944447127804,-0.48488213262780794,0.1458890333063016,none
OP_0003,noise,729845.0,25869817.779209852,0.9444577605387992,0.9717877796345927,-0.47529832673223393,0.019627133794202674,none
OP_0003,noise,396018.0,0.0,0.9444577605387992,0.0,-0.37560637743202413,-0.492562616590708,none
OP_0003,noise,255550.0,0.0,0.9444577605387992,0.0,-0.37411182310827396,-0.7080822415972761,none
OP_0003,noise,263949.0,0.0,0.9444577605387992,0.0,-0.3995653354200897,-0.6951956814524021,none
OP_0003,noise,195532.0,0.0,0.9444577605387992,0.0,-0.3866752038000017,-0.8001676763841614,none
OP_0003,noise,446554.2330254966,0.0,0.9444577605387992,0.0,-0.4020017696157804,-0.4150250280232081,none
OP_0003,noise,1002533.0,26947200.63920448,0.9444577605387992,0.962796395313083,-0.46212566180855413,0.43801150250302645,none
OP_0003,noise,1098977.0,26010710.32633865,0.9444577605387992,0.9577490585142857,-0.4475441758069518,0.5859852382587392,none
OP_0003,noise,454120.0,0.0,0.9444577605387992,0.0,-0.3751679462992877,-0.40341689477412607,none
OP_0003,noise,861307.0,907346.5788343772,0.9444577605387992,0.05074089648689917,-0.40365806111864655,0.22132888040277873,none
OP_0003,noise,1065910.0,0.0,0.9444577605387992,0.0,-0.3864636480370114,0.535250640769687,none
OP_0003,noise,750673.0,0.0,0.9444577605387992,0.0,-0.38130990531829784,0.05158347082211509,none
OP_0003,noise,783332.0,126498.29368073493,0.9444577605387992,5.192431353872859,-0.3953612879236436,0.10169207515256408,none
OP_0003,noise,1246832.0,28191401.0857431,0.9444577605387992,0.9557726132089779,-0.4630308209086507,0.8128387148893321,none
OP_0003,noise,837458.0,27577577.035731986,0.9444577605387992,0.9696326476066076,-0.4541137640654662,0.1847374322666791,none
OP_0003,noise,377734.0,0.0,0.9444577605387992,0.0,-0.3871569453611153,-0.5206157021590943,none
OP_0003,noise,1001611.0,671245.6845352948,0.9444577605387992,0.49216750748039156,-0.3988934451954261,0.4365968807083397,none
OP_0003,noise,812122.0,1805539.5089652538,0.9444577605387992,0.5502053563671817,-0.4120544803954054,0.14586448455498383,none
OP_0003,noise,803060.0,0.0,0.9444577605387992,0.0,-0.39825448917062006,0.13196068552737952,none
OP_0003,noise,1016241.0,0.0,0.9444577605387992,0.0,-0.5866357889905718,0.4590436451945294,isolation_forest
OP_0003,noise,1118099.0,29185881.21091175,0.9444577605387992,0.9616904148989006,-0.46342218121519935,0.615324064677394,none
OP_0003,noise,2369570.0,34280814.6645426,0.9444577605387992,0.9308776636965137,-0.5132322086906419,2.5354522122027725,isolation_forest
OP_0003,noise,1029755.0,0.0,0.9444577605387992,0.0,-0.41298707783167937,0.47977813427630434,none
OP_0003,noise,676020.0,0.0,0.9444577605387992,0.0,-0.3796682953869248,-0.06295639993574671,none
OP_0003,noise,125133.0,0.0,0.9444577605387992,0.0,-0.38653939267961435,-0.9081806478854101,none
OP_0003,noise,2481160.0,33336926.085014105,0.9444577605387992,0.9255732219079625,-0.6389732401732823,2.706664409674673,isolation_forest
OP_0003,noise,717884.0,0.0,0.9444577605387992,0.0,-0.3773960953231124,0.0012754078872091817,none
OP_0003,noise,1122082.0,22568505.07331661,0.9444577605387992,0.9502810666300326,-0.4763366191046369,0.6214351694585624,none
OP_0003,noise,2884341.0,44315412.55015603,0.9444577605387992,0.9349133668396855,-0.6133032623102959,3.32526379124039,isolation_forest
OP_0003,noise,683376.0,0.0,0.9444577605387992,0.0,-0.49713147538713437,-0.05167011151740008,isolation_forest
OP_0003,noise,717262.0,0.0,0.9444577605387992,0.0,-0.3738972036584271,0.000321075179730714,none
OP_0003,noise,577593.0,0.0,0.9444577605387992,0.0,-0.37735325016907173,-0.2139726465579061,none
OP_0003,noise,512022.0,0.0,0.9444577605387992,0.0,-0.3694090455184748,-0.3145780323490164,none
OP_0003,noise,625815.0,0.0,0.9444577605387992,0.0,-0.37617460094696886,-0.13998577868004972,none
OP_0003,noise,989840.0,32789152.405080512,0.9444577605387992,0.96981196745279,-0.5370127737999637,0.4185366712232448,isolation_forest
OP_0003,noise,1170656.0,27438014.57021378,0.9444577605387992,0.9573345222554535,-0.4589553827854202,0.6959621098654097,none
OP_0003,noise,594671.0,0.0,0.9444577605387992,0.0,-0.4443912272135105,-0.187769923120097,none
OP_0003,noise,1044980.0,3832988.298192568,0.9444577605387992,0.7273719827183515,-0.4379475689962521,0.5031378054521237,none
OP_0003,noise,1119868.0,0.0,0.9444577605387992,0.0,-0.38862229529840236,0.6180382359949653,none
OP_0003,noise,564812.0,0.0,0.9444577605387992,0.0,-0.38444771364614727,-0.23358249596993552,none
OP_0003,noise,1342374.0,35873879.4614196,0.9444577605387992,0.9625807406348775,-0.5069557822251342,0.9594285147895054,isolation_forest
OP_0003,noise,669652.0,25089590.099087358,0.9444577605387992,0.9733095679381243,-0.44762889660648963,-0.0727268029602208,none
OP_0003,noise,534941.0,0.0,0.9444577605387992,0.0,-0.373709132117086,-0.27941348038326236,none
OP_0003,noise,548516.9075,267928.8980380446,0.9444577605387992,1.0472480255642798,-0.42514352208029543,-0.25858400681259963,none
OP_0003,noise,723531.0,0.0,0.9444577605387992,0.0,-0.4057364985109725,0.009939582805426074,none
OP_0003,noise,1026035.0,0.0,0.9444577605387992,0.0,-0.4220483139161803,0.47407054959492184,none
OP_0003,noise,743939.0,0.0,0.9444577605387992,0.0,-0.3918722933678525,0.041251515111246924,none
OP_0003,noise,1661456.0,36583106.968006104,0.9444577605387992,0.9545840652229721,-0.5871493646346043,1.4489950565381298,isolation_forest
OP_0003,noise,1300527.0,31519451.470909476,0.9444577605387992,0.9587389075853586,-0.4912541504408182,0.8952227900148246,none
