operator,tier,stake_real_money,predicted_stake,deviation_pct,deviation_threshold_used,r2_score,anomaly_type,anomaly_score,stake_z_score
OP_0009,zero,359500.0,138578.50849067545,1.5941973536552367,0.75,0.9528085605747424,regression_deviation,-1.5941973536552367,
OP_0009,zero,408000.0,211478.0480149178,0.9292782576242591,0.75,0.9528085605747424,regression_deviation,-0.9292782576242591,
OP_0009,zero,178500.0,98123.71501582413,0.8191321024811772,0.75,0.9528085605747424,regression_deviation,-0.8191321024811772,
OP_0009,zero,359000.0,193192.47968172477,0.8582503863061082,0.75,0.9528085605747424,regression_deviation,-0.8582503863061082,
OP_0009,zero,235000.0,122396.59110073492,0.9199881131214688,0.75,0.9528085605747424,regression_deviation,-0.9199881131214688,
OP_0009,zero,213500.0,106214.67371079439,1.0100800816027213,0.75,0.9528085605747424,regression_deviation,-1.0100800816027213,
OP_0009,zero,243700.0,138578.50849067545,0.7585699446057891,0.75,0.9528085605747424,regression_deviation,-0.7585699446057891,
OP_0009,zero,212500.0,92055.49599459642,1.3083901477481972,0.75,0.9528085605747424,regression_deviation,-1.3083901477481972,
OP_0009,zero,177700.0,88010.01664711129,1.0190883580049017,0.75,0.9528085605747424,regression_deviation,-1.0190883580049017,
OP_0009,zero,130500.0,71828.09925717076,0.8168377187980773,0.75,0.9528085605747424,regression_deviation,-0.8168377187980773,
OP_0009,zero,142000.0,67782.61990968563,1.0949323025460287,0.75,0.9528085605747424,regression_deviation,-1.0949323025460287,
OP_0009,zero,128000.0,59691.661214715365,1.1443531206071555,0.75,0.9528085605747424,regression_deviation,-1.1443531206071555,
OP_0009,zero,119000.0,67782.61990968563,0.7556122817111085,0.75,0.9528085605747424,regression_deviation,-0.7556122817111085,
OP_0009,zero,143000.0,69805.3595834282,1.0485533038346846,0.75,0.9528085605747424,regression_deviation,-1.0485533038346846,
OP_0009,zero,97500.0,49577.962846002534,0.9665995616409522,0.75,0.9528085605747424,regression_deviation,-0.9665995616409522,
OP_0009,zero,147000.0,71828.09925717076,1.0465528326690987,0.75,0.9528085605747424,regression_deviation,-1.0465528326690987,
OP_0009,zero,119500.0,31373.305782319432,2.8089706207289376,0.75,0.9528085605747424,regression_deviation,-2.8089706207289376,
OP_0009,zero,59000.0,19236.867739864032,2.06702737669376,0.75,0.9528085605747424,regression_deviation,-2.06702737669376,
OP_0009,zero,73000.0,35418.785129804564,1.0610531878060157,0.75,0.9528085605747424,regression_deviation,-1.0610531878060157,
OP_0009,zero,91500.0,35418.785129804564,1.5833748860856223,0.75,0.9528085605747424,regression_deviation,-1.5833748860856223,
OP_0009,zero,93000.0,21259.607413606598,3.374492820618975,0.75,0.9528085605747424,regression_deviation,-3.374492820618975,
OP_0009,zero,60000.0,19236.867739864032,2.119010891552976,0.75,0.9528085605747424,regression_deviation,-2.119010891552976,
OP_0009,zero,89000.0,45532.483498517395,0.9546484874451878,0.75,0.9528085605747424,regression_deviation,-0.9546484874451878,
OP_0009,zero,44000.0,19236.867739864032,1.2872746538055158,0.75,0.9528085605747424,regression_deviation,-1.2872746538055158,
OP_0009,zero,243500.0,122396.59110073492,0.9894344916811815,0.75,0.9528085605747424,regression_deviation,-0.9894344916811815,
OP_0009,zero,2000.0,1032.2106761809341,0.9375889497672896,0.75,0.9528085605747424,regression_deviation,-0.9375889497672896,
OP_0009,zero,183000.0,104191.93403705183,0.7563739620662299,0.75,0.9528085605747424,regression_deviation,-0.7563739620662299,
OP_0009,zero,326500.0,177091.47356129417,0.8436799549640269,0.75,0.9528085605747424,regression_deviation,-0.8436799549640269,
OP_0003,noise,135462.37294619033,1718.769447505474,77.81357976358775,1.6870194127232354,0.9444577605387992,regression_deviation,-77.81357976358775,
OP_0003,noise,1002533.0,-1056528.8836279511,1.9488931306425452,1.6870194127232354,0.9444577605387992,regression_deviation,-1.9488931306425452,
OP_0003,noise,1246832.0,204970.8165807724,5.082973277850331,1.6870194127232354,0.9444577605387992,regression_deviation,-5.082973277850331,
OP_0003,noise,837458.0,-300129.28840738535,3.7903241447841065,1.6870194127232354,0.9444577605387992,regression_deviation,-3.7903241447841065,
OP_0003,noise,1016241.0,159397.9657510221,5.3754954162172774,1.6870194127232354,0.9444577605387992,regression_deviation,-5.3754954162172774,
OP_0003,noise,1170656.0,-400221.92140352726,3.925017190199524,1.6870194127232354,0.9444577605387992,regression_deviation,-3.925017190199524,
OP_0003,noise,1489194.0,-1542609.3706719428,1.965373365618364,1.6870194127232354,0.9444577605387992,regression_deviation,-1.965373365618364,
OP_0003,noise,1801789.0,-2154898.1094014347,1.8361365171462711,1.6870194127232354,0.9444577605387992,regression_deviation,-1.8361365171462711,
OP_0003,noise,1361285.0,497446.8696036041,1.736543504806362,1.6870194127232354,0.9444577605387992,regression_deviation,-1.736543504806362,
OP_0003,noise,3076044.0,-1338796.5193828344,3.2976187609286667,1.6870194127232354,0.9444577605387992,regression_deviation,-3.2976187609286667,
OP_0003,noise,1508393.0,-219114.4889253825,7.884040427439145,1.6870194127232354,0.9444577605387992,regression_deviation,-7.884040427439145,
OP_0003,noise,2307923.0,-482892.6797001809,5.779370441964344,1.6870194127232354,0.9444577605387992,regression_deviation,-5.779370441964344,
OP_0003,noise,3286534.0,-1402269.476994574,3.3437249786281393,1.6870194127232354,0.9444577605387992,regression_deviation,-3.3437249786281393,
OP_0003,noise,2781712.0,-2595659.993104458,2.0716781116902068,1.6870194127232354,0.9444577605387992,regression_deviation,-2.0716781116902068,
OP_0003,noise,1196530.0,-1081804.1700498164,2.106050460079943,1.6870194127232354,0.9444577605387992,regression_deviation,-2.106050460079943,
OP_0003,noise,1098020.0,-1532625.814811185,1.716430579068168,1.6870194127232354,0.9444577605387992,regression_deviation,-1.716430579068168,
OP_0003,noise,1074667.0,-455333.78443318605,3.3601740892953496,1.6870194127232354,0.9444577605387992,regression_deviation,-3.3601740892953496,
OP_0003,noise,451717.0,-234061.2656944394,2.929909242607037,1.6870194127232354,0.9444577605387992,regression_deviation,-2.929909242607037,
OP_0003,noise,368909.0,-16905.032196491957,22.822436994621878,1.6870194127232354,0.9444577605387992,regression_deviation,-22.822436994621878,
OP_0003,noise,880599.0,-196901.52592614293,5.472281237324233,1.6870194127232354,0.9444577605387992,regression_deviation,-5.472281237324233,
OP_0003,noise,463494.0,-452503.904035002,2.0242872953514848,1.6870194127232354,0.9444577605387992,regression_deviation,-2.0242872953514848,
OP_0003,noise,270130.0,-273369.66206908226,1.9881491528922344,1.6870194127232354,0.9444577605387992,regression_deviation,-1.9881491528922344,
OP_0003,noise,263854.0,-292041.5069477111,1.9034811618310201,1.6870194127232354,0.9444577605387992,regression_deviation,-1.9034811618310201,
OP_0003,noise,81309.94774681292,-52339.963923320174,2.553496442334862,1.6870194127232354,0.9444577605387992,regression_deviation,-2.553496442334862,
OP_0003,noise,219926.0,-95858.38393753767,3.2942802806200664,1.6870194127232354,0.9444577605387992,regression_deviation,-3.2942802806200664,
OP_0003,noise,6704353.0,1030915.1977402866,5.503302128725621,1.6870194127232354,0.9444577605387992,regression_deviation,-5.503302128725621,
OP_0003,noise,3748545.0,-2984487.826098591,2.2560094791541525,1.6870194127232354,0.9444577605387992,regression_deviation,-2.2560094791541525,
OP_0003,noise,1431826.0,-1222731.64215976,2.171005926918607,1.6870194127232354,0.9444577605387992,regression_deviation,-2.171005926918607,
OP_0003,noise,447380.0,-510304.6699335426,1.8766919574893615,1.6870194127232354,0.9444577605387992,regression_deviation,-1.8766919574893615,
OP_0003,noise,518199.0,-498806.59702052176,2.038877599244503,1.6870194127232354,0.9444577605387992,regression_deviation,-2.038877599244503,
OP_0003,noise,2721973.0,-295750.91981460154,10.203599440050205,1.6870194127232354,0.9444577605387992,regression_deviation,-10.203599440050205,
OP_0003,noise,2419067.0,-2375219.5561549067,2.018460375055212,1.6870194127232354,0.9444577605387992,regression_deviation,-2.018460375055212,
OP_0003,noise,4035555.0,433188.0940785259,8.315941631739438,1.6870194127232354,0.9444577605387992,regression_deviation,-8.315941631739438,
OP_0003,noise,3569347.0,-907841.1369539201,4.93168678385321,1.6870194127232354,0.9444577605387992,regression_deviation,-4.93168678385321,
OP_0003,noise,1217348.0,410599.3374617249,1.9648075116864463,1.6870194127232354,0.9444577605387992,regression_deviation,-1.9648075116864463,
OP_0003,noise,457364.0,-133098.5327961743,4.436281305222218,1.6870194127232354,0.9444577605387992,regression_deviation,-4.436281305222218,
OP_0003,noise,1549529.0,561369.8533047736,1.760264005767236,1.6870194127232354,0.9444577605387992,regression_deviation,-1.760264005767236,
OP_0003,noise,964199.0,-1271005.5912505537,1.7586111395869755,1.6870194127232354,0.9444577605387992,regression_deviation,-1.7586111395869755,
OP_0003,noise,791946.0,-225329.9855426848,4.514605471139037,1.6870194127232354,0.9444577605387992,regression_deviation,-4.514605471139037,
OP_0004,high,21112054.35,10224291.351600979,1.0648916999704,1.0535960257209207,0.921199432357884,regression_deviation,-1.0648916999704,
OP_0004,high,118000.0,-1515839.8206146387,1.077844636613487,1.0535960257209207,0.921199432357884,regression_deviation,-1.077844636613487,
OP_0004,high,85000.0,-1082808.6998073403,1.0784995539979718,1.0535960257209207,0.921199432357884,regression_deviation,-1.0784995539979718,
OP_0004,high,85500.0,-522671.78444947116,1.1635825819257815,1.0535960257209207,0.921199432357884,regression_deviation,-1.1635825819257815,
OP_0004,high,137000.0,-1372373.7417861428,1.0998270338673886,1.0535960257209207,0.921199432357884,regression_deviation,-1.0998270338673886,
OP_0004,high,225500.0,-1060648.7068131156,1.2126057369904781,1.0535960257209207,0.921199432357884,regression_deviation,-1.2126057369904781,
OP_0004,high,116500.0,-1010763.8271069592,1.115259368089428,1.0535960257209207,0.921199432357884,regression_deviation,-1.115259368089428,
OP_0004,high,50000.0,-821293.6754924832,1.060879562928593,1.0535960257209207,0.921199432357884,regression_deviation,-1.060879562928593,
OP_0004,high,164500.0,-385393.9001172725,1.4268360240002342,1.0535960257209207,0.921199432357884,regression_deviation,-1.4268360240002342,
OP_0004,high,51000.0,-658094.833888812,1.0774964296538099,1.0535960257209207,0.921199432357884,regression_deviation,-1.0774964296538099,
OP_0004,high,116000.0,-1098515.5091837225,1.105597052595276,1.0535960257209207,0.921199432357884,regression_deviation,-1.105597052595276,
OP_0004,high,156000.0,-580360.29756663,1.2687985388629897,1.0535960257209207,0.921199432357884,regression_deviation,-1.2687985388629897,
OP_0004,high,58000.0,-843041.2703567306,1.068798529845944,1.0535960257209207,0.921199432357884,regression_deviation,-1.068798529845944,
OP_0004,high,171500.0,-1777244.0076789428,1.0964977230245254,1.0535960257209207,0.921199432357884,regression_deviation,-1.0964977230245254,
OP_0004,high,112000.0,-1901540.0496378131,1.058899627184467,1.0535960257209207,0.921199432357884,regression_deviation,-1.058899627184467,
OP_0004,high,23377345.35,11156427.891884085,1.095414910269461,1.0535960257209207,0.921199432357884,regression_deviation,-1.095414910269461,
OP_0004,high,23000.0,-181331.4220445631,1.1268395722079962,1.0535960257209207,0.921199432357884,regression_deviation,-1.1268395722079962,
OP_0004,high,47000.0,-356256.63726922264,1.131927366631719,1.0535960257209207,0.921199432357884,regression_deviation,-1.131927366631719,
OP_0004,high,51000.0,-763748.5266714189,1.0667759062295923,1.0535960257209207,0.921199432357884,regression_deviation,-1.0667759062295923,
OP_0004,high,64000.0,-1023477.7329452946,1.0625318929175187,1.0535960257209207,0.921199432357884,regression_deviation,-1.0625318929175187,
OP_0004,high,68500.0,-1146421.9261517692,1.0597511251637834,1.0535960257209207,0.921199432357884,regression_deviation,-1.0597511251637834,
OP_0004,high,78000.0,-927893.6384716732,1.0840613587226153,1.0535960257209207,0.921199432357884,regression_deviation,-1.0840613587226153,
OP_0004,high,66000.0,-1128674.3390551805,1.0584756804653226,1.0535960257209207,0.921199432357884,regression_deviation,-1.0584756804653226,
OP_0004,high,61000.0,-1090165.4272051477,1.0559548105982277,1.0535960257209207,0.921199432357884,regression_deviation,-1.0559548105982277,
OP_0004,high,139000.0,-985609.529881834,1.1410294805252794,1.0535960257209207,0.921199432357884,regression_deviation,-1.1410294805252794,
OP_0004,high,60000.0,-564716.0762981358,1.1062480820332157,1.0535960257209207,0.921199432357884,regression_deviation,-1.1062480820332157,
OP_0004,high,108000.0,-1263891.5247130175,1.085450371244892,1.0535960257209207,0.921199432357884,regression_deviation,-1.085450371244892,
OP_0004,high,84000.0,-1182222.9176501823,1.0710525897831187,1.0535960257209207,0.921199432357884,regression_deviation,-1.0710525897831187,
OP_0004,high,73500.0,-1206264.5533980895,1.0609319073439967,1.0535960257209207,0.921199432357884,regression_deviation,-1.0609319073439967,
OP_0004,high,86500.0,-1171705.6997648147,1.0738239986520184,1.0535960257209207,0.921199432357884,regression_deviation,-1.0738239986520184,
OP_0004,high,39000.0,-591564.4064205871,1.0659268873798198,1.0535960257209207,0.921199432357884,regression_deviation,-1.0659268873798198,
OP_0004,high,133000.0,20623.583460485097,5.448927765382226,1.0535960257209207,0.921199432357884,regression_deviation,-5.448927765382226,
OP_0004,high,155000.0,-993037.9571821005,1.1560866821645333,1.0535960257209207,0.921199432357884,regression_deviation,-1.1560866821645333,
OP_0004,high,185000.0,-570710.5580721302,1.3241573112383502,1.0535960257209207,0.921199432357884,regression_deviation,-1.3241573112383502,
OP_0004,high,68500.0,-857402.7161099706,1.0798924457701558,1.0535960257209207,0.921199432357884,regression_deviation,-1.0798924457701558,
OP_0004,high,47500.0,-812690.633898864,1.0584478250624347,1.0535960257209207,0.921199432357884,regression_deviation,-1.0584478250624347,
OP_0004,high,206000.0,-1026718.7867046292,1.2006391649471813,1.0535960257209207,0.921199432357884,regression_deviation,-1.2006391649471813,
OP_0004,high,132500.0,-641440.1925104517,1.2065664134350935,1.0535960257209207,0.921199432357884,regression_deviation,-1.2065664134350935,
OP_0004,high,72500.0,-1145869.7152274298,1.0632707183343355,1.0535960257209207,0.921199432357884,regression_deviation,-1.0632707183343355,
OP_0004,high,71000.0,-1248632.81513647,1.056862192903556,1.0535960257209207,0.921199432357884,regression_deviation,-1.056862192903556,
OP_0004,high,84500.0,-1220750.9083339144,1.0692196904570204,1.0535960257209207,0.921199432357884,regression_deviation,-1.0692196904570204,
OP_0004,high,134000.0,17363.591796176508,6.717297294993252,1.0535960257209207,0.921199432357884,regression_deviation,-6.717297294993252,
OP_0004,high,166000.0,-698841.329990489,1.237536036974601,1.0535960257209207,0.921199432357884,regression_deviation,-1.237536036974601,
OP_0004,high,73500.0,-1052691.3891968094,1.0698210327872821,1.0535960257209207,0.921199432357884,regression_deviation,-1.0698210327872821,
OP_0004,high,60000.0,-806901.1050601793,1.0743585547519174,1.0535960257209207,0.921199432357884,regression_deviation,-1.0743585547519174,
OP_0004,high,75000.0,-1261434.3883364229,1.0594561244670917,1.0535960257209207,0.921199432357884,regression_deviation,-1.0594561244670917,
OP_0004,high,158000.0,-1234559.618858641,1.1279808585883215,1.0535960257209207,0.921199432357884,regression_deviation,-1.1279808585883215,
OP_0004,high,127000.0,-1305077.2880074028,1.0973122443912147,1.0535960257209207,0.921199432357884,regression_deviation,-1.0973122443912147,
OP_0004,high,78000.0,-682808.8127151164,1.1142340264910193,1.0535960257209207,0.921199432357884,regression_deviation,-1.1142340264910193,
OP_0004,high,49000.0,-689032.5076478613,1.0711142064505352,1.0535960257209207,0.921199432357884,regression_deviation,-1.0711142064505352,
OP_0004,high,69000.0,-1209943.4727423536,1.0570274575254417,1.0535960257209207,0.921199432357884,regression_deviation,-1.0570274575254417,
OP_0004,high,88000.0,-1209432.0871310215,1.0727614232633358,1.0535960257209207,0.921199432357884,regression_deviation,-1.0727614232633358,
OP_0004,high,213000.0,-1327946.9218821474,1.1603979771255521,1.0535960257209207,0.921199432357884,regression_deviation,-1.1603979771255521,
OP_0004,high,97000.0,-1067615.6731310273,1.090856665409871,1.0535960257209207,0.921199432357884,regression_deviation,-1.090856665409871,
OP_0004,high,51500.0,-322389.4893830279,1.159744661957057,1.0535960257209207,0.921199432357884,regression_deviation,-1.159744661957057,
OP_0004,high,56000.0,-1003594.5165893976,1.0557994280302663,1.0535960257209207,0.921199432357884,regression_deviation,-1.0557994280302663,
OP_0004,high,120000.0,-839914.8050839417,1.1428716332580982,1.0535960257209207,0.921199432357884,regression_deviation,-1.1428716332580982,
OP_0004,high,67000.0,-916520.3141214345,1.0731025804531407,1.0535960257209207,0.921199432357884,regression_deviation,-1.0731025804531407,
OP_0004,high,59000.0,-923101.0432832376,1.0639149965535213,1.0535960257209207,0.921199432357884,regression_deviation,-1.0639149965535213,
OP_0011,noise,377664166.02,160713891.6487357,1.3499161282550585,0.75,0.8994751981158186,regression_deviation,-1.3499161282550585,
OP_0011,noise,629237464.28,354099954.6891307,0.7770052098210978,0.75,0.8994751981158186,regression_deviation,-0.7770052098210978,
OP_0010,high,4064470.53,1385467.1056212308,1.9336463590577477,1.4245582057569068,0.8685897208092339,regression_deviation,-1.9336463590577477,
OP_0010,high,3469498.46,653276.3191836439,4.310920292251833,1.4245582057569068,0.8685897208092339,regression_deviation,-4.310920292251833,
OP_0010,high,647525.4,197203.9374177251,2.2835318020470674,1.4245582057569068,0.8685897208092339,regression_deviation,-2.2835318020470674,
OP_0010,high,1705098.56,496989.6855561137,2.4308530127583143,1.4245582057569068,0.8685897208092339,regression_deviation,-2.4308530127583143,
OP_0010,high,4857255.76,1920556.4157742048,1.5290877789924062,1.4245582057569068,0.8685897208092339,regression_deviation,-1.5290877789924062,
OP_0010,high,10957306.72,1780462.3805270568,5.154191652595542,1.4245582057569068,0.8685897208092339,regression_deviation,-5.154191652595542,
OP_0010,high,12479253.69,1286182.812687518,8.70255049818635,1.4245582057569068,0.8685897208092339,regression_deviation,-8.70255049818635,
OP_0010,high,958678.31,378091.94672242645,1.535569239997082,1.4245582057569068,0.8685897208092339,regression_deviation,-1.535569239997082,
OP_0010,high,9614180.4,1448785.9343642304,5.636025496906128,1.4245582057569068,0.8685897208092339,regression_deviation,-5.636025496906128,
OP_0010,high,1721476.86,307112.2161283232,4.605367580951913,1.4245582057569068,0.8685897208092339,regression_deviation,-4.605367580951913,
OP_0010,high,119458.51,-59802.552775643766,2.997548674020029,1.4245582057569068,0.8685897208092339,regression_deviation,-2.997548674020029,
OP_0010,high,13829600.82,716836.8933335897,18.29253495266769,1.4245582057569068,0.8685897208092339,regression_deviation,-18.29253495266769,
OP_0010,high,258505.0,-204912.06890452,2.2615411155721232,1.4245582057569068,0.8685897208092339,regression_deviation,-2.2615411155721232,
OP_0007,noise,154208508.0,13453196.985339135,10.46259198969966,1.9122265286962261,0.8617787406519762,regression_deviation,-10.46259198969966,
OP_0007,noise,97020201.0,32968989.572599813,1.9427714424294182,1.9122265286962261,0.8617787406519762,regression_deviation,-1.9427714424294182,
OP_0007,noise,88865003.0,-9466136.795066774,10.38767365440055,1.9122265286962261,0.8617787406519762,regression_deviation,-10.38767365440055,
OP_0007,noise,138739547.0,36579595.18685123,2.792812530901676,1.9122265286962261,0.8617787406519762,regression_deviation,-2.792812530901676,
OP_0007,noise,133764357.0,31624260.6716671,3.229801872327803,1.9122265286962261,0.8617787406519762,regression_deviation,-3.229801872327803,
OP_0007,noise,110800264.0,28567124.05634384,2.878593581260233,1.9122265286962261,0.8617787406519762,regression_deviation,-2.878593581260233,
OP_0007,noise,133742727.0,40188502.721337795,2.3278852891672988,1.9122265286962261,0.8617787406519762,regression_deviation,-2.3278852891672988,
OP_0007,noise,103556389.0,26012824.326083466,2.9809744494434764,1.9122265286962261,0.8617787406519762,regression_deviation,-2.9809744494434764,
OP_0007,noise,126272906.0,36322113.074570015,2.4764746682209604,1.9122265286962261,0.8617787406519762,regression_deviation,-2.4764746682209604,
OP_0007,noise,72276994.0,-48476135.52208014,2.4909809377663557,1.9122265286962261,0.8617787406519762,regression_deviation,-2.4909809377663557,
OP_0007,noise,98981062.0,31583858.316156104,2.133912931383946,1.9122265286962261,0.8617787406519762,regression_deviation,-2.133912931383946,
OP_0007,noise,118582912.0,24194305.311220884,3.9012736871185707,1.9122265286962261,0.8617787406519762,regression_deviation,-3.9012736871185707,
OP_0007,noise,73131334.0,-1627559.6063269526,45.9331217828891,1.9122265286962261,0.8617787406519762,regression_deviation,-45.9331217828891,
OP_0007,noise,71243429.0,-35195767.747985706,3.0242044302067352,1.9122265286962261,0.8617787406519762,regression_deviation,-3.0242044302067352,
OP_0007,noise,71171844.0,18974784.56647663,2.7508644037909984,1.9122265286962261,0.8617787406519762,regression_deviation,-2.7508644037909984,
OP_0007,noise,81366884.0,22607549.0544146,2.5991023973521536,1.9122265286962261,0.8617787406519762,regression_deviation,-2.5991023973521536,
OP_0007,noise,78023052.0,20444740.69757481,2.8162896342948107,1.9122265286962261,0.8617787406519762,regression_deviation,-2.8162896342948107,
OP_0007,noise,103346274.0,-450836.6979151666,230.23216871632428,1.9122265286962261,0.8617787406519762,regression_deviation,-230.23216871632428,
OP_0007,noise,115309813.0,-12450718.665501982,10.261297769059421,1.9122265286962261,0.8617787406519762,regression_deviation,-10.261297769059421,
OP_0007,noise,106268053.0,26044035.151378438,3.0803221306655137,1.9122265286962261,0.8617787406519762,regression_deviation,-3.0803221306655137,
OP_0007,noise,140291805.0,34345449.821551934,3.084727546994194,1.9122265286962261,0.8617787406519762,regression_deviation,-3.084727546994194,
OP_0007,noise,139857057.0,35961712.654919505,2.8890544046674536,1.9122265286962261,0.8617787406519762,regression_deviation,-2.8890544046674536,
OP_0007,noise,109245126.0,33372372.962557077,2.2735198699406287,1.9122265286962261,0.8617787406519762,regression_deviation,-2.2735198699406287,
OP_0007,noise,115463649.0,28265586.524008974,3.0849550000289017,1.9122265286962261,0.8617787406519762,regression_deviation,-3.0849550000289017,
OP_0007,noise,97007472.0,27527267.216492712,2.524050216720345,1.9122265286962261,0.8617787406519762,regression_deviation,-2.524050216720345,
OP_0007,noise,106333843.0,-8471563.106814146,13.551856329143062,1.9122265286962261,0.8617787406519762,regression_deviation,-13.551856329143062,
OP_0007,noise,133481014.0,24386773.376850784,4.473500406851988,1.9122265286962261,0.8617787406519762,regression_deviation,-4.473500406851988,
OP_0007,noise,215174323.0,53752486.713942856,3.0030580193452883,1.9122265286962261,0.8617787406519762,regression_deviation,-3.0030580193452883,
