date,operator,operator_tier,is_anomaly_combined,anomaly_type,is_anomaly_stake,is_anomaly_payout,total_stake,stake_predicted,stake_deviation,stake_deviation_pct,anomaly_score_stake,total_payout,payout_predicted,payout_deviation,payout_deviation_pct,anomaly_score_payout,pct_RRI_casinoGame_stake,pct_RRI_fantasy_stake,pct_RRI_fixedOdds_stake,pct_RRI_landFixedOdds_stake,pct_RRI_casinoGame_payout,pct_RRI_fantasy_payout,pct_RRI_fixedOdds_payout,pct_RRI_landFixedOdds_payout
2025-01-26,TIT,Micro,1,Stake Only,1,0,456500.0,302120.8495511368,154379.15044886322,51.0984762151389,-0.4834302413634286,157664.0,355803.30302251945,-198139.30302251945,-55.687876233678146,-0.3644875132957529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-01-28,INT,Top Tier,1,Stake Only,1,0,2319467010.31,1613806874.9980688,705660135.3119311,43.72643011034239,-0.743531009860972,1842592538.152,1679606079.8720107,162986458.27998924,9.703850220190269,-0.4108225916548093,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-01-28,MAS,Top Tier,1,Payout Only,0,1,3216899.0,1613806874.9980688,-1610589975.9980688,-99.80066394251766,-0.652370933258996,2643911.0,106390602.22799917,-103746691.22799917,-97.51490174448492,-0.7186938834676229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-01-28,SAH,Medium,1,Stake Only,1,0,5263792.0,2795886.1005700687,2467905.8994299313,88.26918589161184,-0.6749527030162643,2557732.0,2941444.643794075,-383712.6437940751,-13.045040456689897,-0.37335968885235854,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-01-29,INT,Top Tier,1,Stake Only,1,0,3079483440.54,2360425853.4969053,719057587.0430946,30.463044877170397,-0.7005535983402443,2780127836.707,3026715029.249299,-246587192.54229927,-8.14702375874015,-0.42026863382701957,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-01-29,SAH,Medium,1,Stake Only,1,0,6528615.0,4055633.764760075,2472981.235239925,60.976443601194404,-0.6207432026506733,2301368.0,3683750.478289058,-1382382.478289058,-37.52649606525778,-0.3717413218265768,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-01-29,TIT,Micro,1,Stake Only,1,0,515500.0,296657.2698462318,218842.7301537682,73.76954903791918,-0.5253084218924232,92328.0,197665.83638716157,-105337.83638716157,-53.29086619745449,-0.36731061013507943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-01-30,SAH,Medium,1,Stake Only,1,0,7312456.0,4497695.94121133,2814760.05878867,62.582266466652094,-0.6281813201663935,2527182.0,4118785.6395812896,-1591603.6395812896,-38.64254610111465,-0.3717413218265768,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-01,SAH,Medium,1,Stake Only,1,0,7689651.0,4927471.0310214935,2762179.9689785065,56.056746992298216,-0.6134107623172858,6282675.320000004,4359573.535283335,1923101.7847166695,44.11215384148084,-0.3974402595218899,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-01,TIT,Micro,1,Stake Only,1,0,659400.0,348396.83607909514,311003.16392090486,89.26693118714174,-0.5478595071696067,9124.0,290005.58942267566,-280881.58942267566,-96.85385374186633,-0.3630130537628405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-02-04,ENT,Large,1,Stake Only,1,0,11229705.76,5039468.16473937,6190237.595260629,122.83513642517025,-0.635377899658511,10570683.47,13150287.544497102,-2579604.074497102,-19.6163320822332,-0.3638728854252777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-07,TIT,Micro,1,Both,1,1,359500.0,214447.30388939806,145052.69611060194,67.64025169811106,-0.5109151462722519,470335.0,131064.51533216676,339270.48466783325,258.8576197058329,-0.5174713607026612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-02-08,TIT,Micro,1,Stake Only,1,0,408000.0,266714.2757935027,141285.7242064973,52.97268913940118,-0.4842962455801945,173223.0,264969.6678949008,-91746.66789490078,-34.62534735534021,-0.36849891301904875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-02-10,SAH,Medium,1,Stake Only,1,0,12497876.0,5454310.639289611,7043565.360710389,129.13759091703966,-0.7365095874906241,5071397.0,7171196.713729726,-2099799.713729726,-29.281022367013332,-0.372347110648808,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-11,TIT,Micro,1,Stake Only,1,0,359000.0,200510.3986669425,158489.6013330575,79.04308324493256,-0.5355229630869662,0.0,154560.60689337392,-154560.60689337392,-100.0,-0.4383039168555643,0.0,0.0,0.0,1.0,,,,
2025-02-13,ABE,Large,1,Stake Only,1,0,25899646.41,8605606.017963365,17294040.392036635,200.96249300673315,-0.7541707381905985,19541849.0,18509798.05064389,1032050.9493561089,5.575700753365094,-0.46878415446217353,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-14,ABE,Large,1,Payout Only,0,1,1741595.49,11792171.202403732,-10050575.712403731,-85.23091752903832,-0.4952440488401403,1538374.13,372693.8259633351,1165680.3040366648,312.77156283005934,-0.7536606491689954,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-15,TIT,Micro,1,Stake Only,1,0,412500.0,203988.28965050488,208511.71034949512,102.21749037983517,-0.5660477136214433,356220.0,165514.1021141134,190705.8978858866,115.22033195359074,-0.4352706161795774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-02-18,SAH,Medium,1,Stake Only,1,0,6424380.0,4073340.8404832305,2351039.1595167695,57.71771259971115,-0.6135337265691775,6259997.0,3606845.6322254436,2653151.3677745564,73.55877235415666,-0.4092001718238492,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-23,SAH,Medium,1,Stake Only,1,0,6589752.0,4615613.241625002,1974138.7583749983,42.770887746217895,-0.5843006497875327,3891380.0,3712395.932867483,178984.06713251723,4.821254800650225,-0.37440397561126154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-23,TIT,Micro,1,Stake Only,1,0,389300.0,207374.26140046073,181925.73859953927,87.72821533923259,-0.5450733862872552,101911.0,178477.67073408267,-76566.67073408267,-42.899859920382326,-0.3661693931040249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-02-24,BET,Small,1,Stake Only,1,0,864300.0,-41723.648257058114,906023.6482570581,-2171.4871208650648,-0.5594687210332963,682691.0,585728.7218041279,96962.27819587209,16.554127292445976,-0.3889928201805824,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-25,SPO,Large+,1,Stake Only,1,0,91532852.45,147089177.82226574,-55556325.37226574,-37.770505073729396,-0.672198232324826,92229660.95,80566708.46828312,11662952.481716886,14.476143686952616,-0.4114655301955788,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-26,SPO,Large+,1,Both,1,1,99974485.54,112049933.10809198,-12075447.568091974,-10.776844959329935,-0.7768731082184057,99762283.19,93988206.69814564,5774076.491854355,6.143405321476652,-0.7608580597348664,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-02-26,TIT,Micro,1,Stake Only,1,0,294000.0,183957.1043796651,110042.8956203349,59.819867241017086,-0.49349002103424694,0.0,143777.44996444564,-143777.44996444564,-100.0,-0.4383039168555643,0.0,0.0,0.0,1.0,,,,
2025-02-27,SPO,Large+,1,Stake Only,1,0,270251468.95,198112035.15298414,72139433.79701585,36.41345349933387,-0.6307516888659883,259312671.49,232946379.36274,26366292.12726,11.318609973414901,-0.40549222460995865,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-28,BET,Small,1,Payout Only,0,1,837216.0,724242.7468857684,112973.25311423163,15.598810426478513,-0.32289019135273617,4970285.23,1055258.3043089302,3915026.92569107,371.0017641846421,-0.7230777180857622,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-01,INT,Top Tier,1,Payout Only,0,1,6636686328.59,6069070101.074895,567616227.5151052,9.352606215811786,-0.5359533514915673,-6489085360.227,5482533238.890925,-11971618599.117926,-218.35925251115654,-0.7229274403109089,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-02,ABE,Large,1,Stake Only,1,0,11699714.75,4029233.5196834654,7670481.230316535,190.37072914352018,-0.7470608023382257,9553214.0,11648371.14922925,-2095157.1492292508,-17.986696357695326,-0.41780357034175736,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-02,INT,Top Tier,1,Payout Only,0,1,7261247755.03,7957545477.675873,-696297722.6458731,-8.750157000035617,-0.43414927682257515,-4887471365.747,3733703782.0349007,-8621175147.7819,-230.90142258375104,-0.7273429756919685,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-03,INT,Top Tier,1,Payout Only,0,1,3396819409.37,3365474706.0592484,31344703.31075144,0.9313605374694389,-0.45244359461408934,-1901241307.42,2008250346.9846208,-3909491654.404621,-194.67152888954834,-0.724007932922443,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-03,TIT,Micro,1,Payout Only,0,1,63000.0,306291.23934937955,-243291.23934937955,-79.43134118565588,-0.35589811873774085,239637.0,62504.292379269544,177132.70762073045,283.3928693183303,-0.5252109937117027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-05,INT,Top Tier,1,Payout Only,0,1,4703172394.77,4686631579.441622,16540815.328378677,0.3529361130270324,-0.4466018608007321,-5350115669.943,4255028565.663332,-9605144235.60633,-225.73630440737006,-0.7219498562542641,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-06,ABE,Large,1,Stake Only,1,0,11769157.95,3612459.4053839818,8156698.5446160175,225.79350047392467,-0.768074409714999,11403125.0,11490481.899476819,-87356.89947681874,-0.7602544457321346,-0.45188869590359343,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-06,INT,Top Tier,1,Payout Only,0,1,6212098961.75,5543367474.035521,668731487.7144794,12.063632635699129,-0.570501602634981,-6333972710.411,5046286576.2542715,-11380259286.665272,-225.51749914909797,-0.7214615600672405,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-07,INT,Top Tier,1,Payout Only,0,1,5288833151.26,6914178819.377794,-1625345668.117794,-23.507428873007637,-0.6313413114571146,-3300772860.572,2143373611.1465015,-5444146471.718502,-253.99895022531328,-0.7649627181646446,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-07,TIT,Micro,1,Stake Only,1,0,75000.0,15897.947557090025,59102.052442909975,371.75900996447916,-0.7389135098159957,42832.0,44458.999112632446,-1626.9991126324458,-3.6595495740032415,-0.38174890806170225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-09,ABE,Large,1,Stake Only,1,0,13081828.66,5011943.550721884,8069885.109278116,161.01308858747598,-0.748578695642014,9414163.0,12465921.53309819,-3051758.533098189,-24.48080974194715,-0.40849859060301874,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-09,INT,Top Tier,1,Payout Only,0,1,8072224976.7,9667188945.07978,-1594963968.3797808,-16.498735852179188,-0.5192447277555489,-4967323405.34,3802284055.3638945,-8769607460.703896,-230.640513254989,-0.7263594206944666,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-09,TIT,Micro,1,Stake Only,1,0,64500.0,43810.790270212165,20689.209729787835,47.22400486771142,-0.4797054585311976,43161.0,46426.866541683885,-3265.866541683885,-7.034432398644997,-0.37262236353839995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-10,HOM,Micro,1,Payout Only,0,1,116500.0,227973.02633817337,-111473.02633817337,-48.897463058991534,-0.38231439957169383,28900.0,-13401.97906812052,42301.97906812052,-315.6397935939539,-0.5402734105749313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-10,INT,Top Tier,1,Payout Only,0,1,4174925010.98,5009306229.87906,-834381218.8990598,-16.656622306742154,-0.5243635038892294,-1717471079.91,1249919328.8795886,-2967390408.789589,-237.40655418534243,-0.7459459061601755,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-11,INT,Top Tier,1,Payout Only,0,1,3253664108.67,3491311418.185491,-237647309.515491,-6.806820734399036,-0.43776374892959985,-1862748726.206,2184882463.6666865,-4047631189.8726864,-185.25624408554776,-0.7274450427688495,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-11,TIT,Micro,1,Payout Only,0,1,81000.0,280803.5433872487,-199803.5433872487,-71.15421015599684,-0.3565605415686042,120356.0,48245.82315973563,72110.17684026438,149.46408231344088,-0.4649444200108816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-12,HOM,Micro,1,Payout Only,0,1,189000.0,238604.25818489597,-49604.25818489597,-20.78934322557534,-0.4049785606785364,105875.0,-4924.873055395205,110799.8730553952,-2249.801605221353,-0.748578695642014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-12,INT,Top Tier,1,Payout Only,0,1,4715777532.83,4269157489.1787076,446620043.6512923,10.461549961166043,-0.5517196605911193,-4210125483.923,3645970852.1129456,-7856096336.035946,-215.4733719684871,-0.7225398617634983,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0
2025-03-12,SAH,Medium,1,Payout Only,0,1,275627.0,497636.73756931,-222009.73756931,-44.61281107454187,-0.5016288241392269,220828.0,26767.163106504595,194060.8368934954,724.9959068181468,-0.5876257807985446,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-13,ABE,Large,1,Stake Only,1,0,21578006.65,18706770.3698785,2871236.280121498,15.348647700004598,-0.6490590818065074,23165921.0,15473631.034922227,7692289.965077773,49.712248842674015,-0.5774179695276351,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-14,TIT,Micro,1,Payout Only,0,1,79500.0,242750.35475751283,-163250.35475751283,-67.2503053272924,-0.3654930125680602,258965.0,72603.01805994574,186361.98194005428,256.68627409701037,-0.5174713607026612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-15,ABE,Large,1,Stake Only,1,0,40157170.85,21532634.07838179,18624536.77161821,86.49446558104455,-0.710644412856275,31390959.0,25786526.322158262,5604432.677841738,21.733957524266735,-0.5115647305277964,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-16,ABE,Large,1,Payout Only,0,1,15873771.9,26278040.68129837,-10404268.781298371,-39.593015733105666,-0.45190605506909215,14098443.0,6763638.5140668005,7334804.4859331995,108.44465550130313,-0.6738357049017295,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-16,SAH,Medium,1,Stake Only,1,0,1208606.0,815879.14283375,392726.85716625,48.13542062151663,-0.5995929307139524,821882.0,577654.4133596284,244227.5866403716,42.27918648105673,-0.39759689860858777,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-17,BET,Small,1,Stake Only,1,0,498815.0,2554.0290585092735,496260.9709414907,19430.513888951074,-0.7226352051656181,414347.6,577985.5672748644,-163637.96727486444,-28.311773950757747,-0.37348224859745427,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-17,INT,Top Tier,1,Payout Only,0,1,4603064118.04,5791832362.700366,-1188768244.660366,-20.524907666804747,-0.5599523399455638,5984904370.29,1971006593.3380122,4013897776.9519877,203.64710044699663,-0.751623740775185,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-17,SAH,Medium,1,Stake Only,1,0,765164.0,453538.4977302037,311625.5022697963,68.70982371493697,-0.6440769068894631,348000.0,295043.3690216228,52956.63097837719,17.948761619006646,-0.38263848903508885,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-18,ENT,Large,1,Payout Only,0,1,12047367.91,28427181.60235755,-16379813.692357551,-57.62025205832971,-0.3744251180694245,11445147.08,2721743.622067755,8723403.457932245,320.5079048299533,-0.7099228961468278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-03-18,SAH,Medium,1,Stake Only,1,0,798530.0,538489.3398293373,260040.66017066268,48.29077215401831,-0.6013508725301089,531122.0,323736.54353362566,207385.45646637434,64.05994646224848,-0.4053257049214488,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-18,SPO,Large+,1,Stake Only,1,0,81575789.89,136566824.96040016,-54991035.07040016,-40.266759578210696,-0.6845924522602038,55517911.69,74241025.08977643,-18723113.39977643,-25.219362713722482,-0.5094013594161629,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-03-23,SAH,Medium,1,Payout Only,0,1,244446.0,781125.3504084141,-536679.3504084141,-68.70591898314521,-0.49304721227946174,165000.0,2557.3769834441773,162442.62301655582,6351.923242766669,-0.789144990382841,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-24,INT,Top Tier,1,Stake Only,1,0,2787835911.95,2171861880.9581146,615974030.9918852,28.361565548549013,-0.697561095568139,3804676526.506,2465787320.489234,1338889206.016766,54.298649153209155,-0.532803064659861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-25,MAS,Top Tier,1,Payout Only,0,1,314979726.0,3362949388.801817,-3047969662.801817,-90.63382496778448,-0.602139242935122,322412889.0,331633790.461284,-9220901.461283982,-2.780446904538354,-0.7344277323283785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-03-25,SAH,Medium,1,Stake Only,1,0,624358.0,358096.59070243686,266261.40929756314,74.3546339760646,-0.6578604029029271,336178.0,225783.69412324188,110394.30587675812,48.89383456384607,-0.39773132095688674,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-26,ABE,Large,1,Stake Only,1,0,12856257.56,3884406.345919974,8971851.214080026,230.97097510160597,-0.7691144505028038,10520273.0,12033345.971553188,-1513072.9715531878,-12.574000407950459,-0.43848687167403305,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-26,ELD,Medium+,1,Stake Only,1,0,8759166.76,26037044.234256506,-17277877.474256508,-66.35882828637013,-0.6342271153382423,15046349.06,2031629.8025076026,13014719.257492397,640.6048602667953,-0.5002068630632374,0.0,0.0,0.9865283989638302,0.013471601036169793,0.0,0.0,0.9958129377599326,0.004187062240067425
2025-03-27,BET,Small,1,Payout Only,0,1,1200088.0,527791.270342838,672296.729657162,127.3792818173096,-0.37986490787189187,3085503.2,905398.2071481817,2180104.9928518184,240.78962998156368,-0.6380816299003982,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-28,SAH,Medium,1,Stake Only,1,0,549064.0,286184.6656651462,262879.3343348538,91.85654085409276,-0.6827608051602909,269544.0,192308.74710814917,77235.25289185083,40.162111216093486,-0.3924664294643996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-29,ELD,Medium+,1,Stake Only,1,0,24910809.5,11201818.299672663,13708991.200327337,122.38183867638648,-0.6689467673789596,19840482.19,17736493.458211474,2103988.731788527,11.862484186886684,-0.310248457146356,0.0,0.0,0.9999197135685213,8.028643147867193e-05,0.0,0.0,1.0,0.0
2025-03-29,HOM,Micro,1,Payout Only,0,1,77400.0,292089.50481394556,-214689.50481394556,-73.50127316306622,-0.35339533864117795,35045.0,-15942.660079603793,50987.6600796038,-319.8190253384048,-0.5424711179489595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-29,SAH,Medium,1,Stake Only,1,0,1204642.0,721693.761715203,482948.23828479694,66.91872147224953,-0.6371958817915091,435800.0,569534.1579234924,-133734.15792349237,-23.481323475150962,-0.37344312090418597,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-30,TIT,Micro,1,Payout Only,0,1,115000.0,260398.15357114642,-145398.15357114642,-55.83686042974206,-0.37571473156286933,142802.0,56830.92731703966,85971.07268296034,151.27515376153923,-0.4681640472142251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-03-31,SAH,Medium,1,Stake Only,1,0,626922.0,403029.98024392803,223892.01975607197,55.55219976949719,-0.6104880635422228,202500.0,214312.36424573843,-11812.364245738427,-5.511751170918882,-0.37415982039460344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2025-03-31,TIT,Micro,1,Payout Only,0,1,22500.0,102053.20349586694,-79553.20349586694,-77.95267641852004,-0.34994458892486885,272329.0,72576.36895631987,199752.63104368013,275.23095177701896,-0.5203111476308622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-04-01,ENT,Large,1,Payout Only,0,1,15000.0,2239642.950372517,-2224642.950372517,-99.33025038667414,-0.42871467103824795,0.0,3605921.7942275517,-3605921.7942275517,-100.0,-0.6834865381508931,1.0,0.0,0.0,0.0,,,,
2025-04-01,SPO,Large+,1,Stake Only,1,0,378636934.83,240047370.82609642,138589564.00390357,57.73425617075619,-0.7423172130713859,381688988.56,320364129.02199924,61324859.53800076,19.142236593470056,-0.4101809476426605,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-04-01,TIT,Micro,1,Payout Only,0,1,72500.0,232453.35575493134,-159953.35575493134,-68.81094714053748,-0.35456225049567214,113346.0,26062.38905267269,87283.61094732731,334.9025707924362,-0.5424942688335057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2025-04-03,ELD,Medium+,1,Payout Only,0,1,6596009.44,30697847.738892496,-24101838.298892494,-78.51312086728733,-0.5728069864741712,5416036.49,72518.58035228122,5343517.909647719,7368.481130890793,-0.7100655790942925,0.0,0.0,0.9910551977621185,0.008944802237881576,0.0,0.0,0.9907127656741471,0.009287234325852926
2025-04-03,SAH,Medium,1,Payout Only,0,1,255163.0,1292562.9474990116,-1037399.9474990116,-80.25914323989277,-0.47411843267271503,36000.0,4773.878973333805,31226.121026666195,654.1037424930706,-0.5798367991646908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
