operator,tier,payout_base_win,predicted_payout,regression_r2,deviation_pct,anomaly_score_if,payout_z_score,no_of_bets,stake_real_money,stake_free_money,refund_total,adjustment_total,revenue_amt,movement_wager_amt,movement_win_amt,movement_refund_amt,movement_adjustment_amt,game_type,is_weekend,anomaly_flagged_by
OP_0009,zero,898646.0,901887.5401276482,1.0,0.0035941733125499963,-0.5949896308884154,6.284009575587793,568.0,1098500.0,0.0,0.0,0.0,199854.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,54184.0,46202.16759169496,1.0,0.1727588298203526,-0.6748068067871308,-0.23810502035729264,848.0,1823500.0,0.0,0.0,0.0,1769316.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,1035322.0,1038548.700366514,1.0,0.0031069321692620694,-0.5600871696389821,7.33961247366419,33.0,78500.0,0.0,0.0,0.0,-956822.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,164370.0,167609.9688053514,1.0,0.019330406350197747,-0.550430509108074,0.6129051125661606,578.0,1031000.0,0.0,0.0,0.0,866630.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,502410.0,505651.54033050046,1.0,0.006410620895927154,-0.6558628352458541,3.223721961652652,654.0,1637000.0,0.0,0.0,0.0,1134590.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,1181818.0,1185059.6878198672,1.0,0.0027354637518983,-0.6111099289042204,8.471059122355985,530.0,909800.0,0.0,0.0,0.0,-272018.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,256098.0,248118.91446392774,1.0,0.03215831228873237,-0.7355254133600259,1.3213567985589594,976.0,2501500.0,0.0,0.0,0.0,2245402.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,1471580.0,1463580.3429712148,1.0,0.005465813385102661,-0.6296925949040586,10.709005850036142,49.0,73500.0,0.0,0.0,0.0,-1398080.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,2979202.0,2982434.7298972467,1.0,0.0010839230997548345,-0.7164139101464814,22.35296786534047,40.0,54500.0,0.0,0.0,0.0,-2924702.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,71380.0,74620.9321089446,1.0,0.04343194352240101,-0.6541237109103346,-0.10529349942222192,661.0,1517500.0,0.0,0.0,0.0,1446120.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,606476.0,609716.6762662687,1.0,0.005315052699745215,-0.5695884187188937,4.027464909874859,568.0,1100500.0,0.0,0.0,0.0,494024.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,11866.0,15103.52492502355,1.0,0.21435558527530302,-0.5589284768424982,-0.5649437004532639,517.0,990000.0,0.0,0.0,0.0,978134.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,237374.0,229392.37810314933,1.0,0.03479462553573437,-0.6859168309241537,1.176743928240963,876.0,2204000.0,0.0,0.0,0.0,1966626.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,214237.0,206253.4621106301,1.0,0.03870741275163519,-0.6368439823598994,0.9980477105231955,754.0,1498000.0,0.0,0.0,0.0,1283763.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,117765.0,109771.89795613925,1.0,0.0728155583777416,-0.5762272469198694,0.25295623299073783,416.0,752500.0,0.0,0.0,0.0,634735.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,816696.0,808702.7593730764,1.0,0.00988402788821959,-0.6193617824711122,5.651077257570286,353.0,747000.0,0.0,0.0,0.0,-69696.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,14126.0,17363.13662985598,1.0,0.18643731826021065,-0.5788666303312628,-0.5474888250570521,515.0,1084500.0,0.0,0.0,0.0,1070374.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,846316.0,838314.4239694605,1.0,0.009544838788114374,-0.5791348529749755,5.879844252807365,53.0,139000.0,0.0,0.0,0.0,-707316.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,247049.0,239063.5043452339,1.0,0.03340324018355461,-0.6398954384311686,1.2514677864083747,679.0,1331000.0,0.0,0.0,0.0,1083951.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,386779.0,390018.71438241686,1.0,0.008306561359617966,-0.573447694794392,2.330657936458237,561.0,1121500.0,0.0,0.0,0.0,734721.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,758794.0,762032.0690232732,1.0,0.004249255582410788,-0.548618794102085,5.203877171202383,447.0,755500.0,0.0,0.0,0.0,-3294.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,1099645.0,1102886.7495485886,1.0,0.0029393313047921684,-0.6013017882418449,7.836404486987437,534.0,862500.0,0.0,0.0,0.0,-237145.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,207811.0,199829.06990486948,1.0,0.039943788453453706,-0.6505303183915937,0.9484171665868868,817.0,1667000.0,0.0,0.0,0.0,1459189.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,2116656.0,2108680.2051333115,1.0,0.003782363417303629,-0.7450712612999973,15.691183372640916,817.0,1511000.0,0.0,0.0,0.0,-605656.0,0.0,0.0,0.0,0.0,RRI_sports,1,isolation_forest
OP_0009,zero,1173531.0,1176766.1085388283,1.0,0.0027491516923828707,-0.621335229283937,8.407055338104477,307.0,543500.0,0.0,0.0,0.0,-630031.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0009,zero,3540659.0,3543893.5072674532,1.0,0.0009126987763092335,-0.7463005869319163,26.689322721681595,45.0,67500.0,0.0,0.0,0.0,-3473159.0,0.0,0.0,0.0,0.0,RRI_sports,0,isolation_forest
OP_0023,noise,10534309.0,-12994504.460430764,1.0,0.0,-0.5381960874257964,-0.32106965195270654,2092.0,12039434.0,0.0,0.0,0.0,1505125.0,333439462.0,308607344.0,3653636.0,0.0,RRI_sports,0,isolation_forest
OP_0023,noise,32336148.0,27944192.918530744,1.0,0.15716879332581482,-0.5209032677566555,2.23509049595916,4019.0,15662212.0,0.0,0.0,0.0,-16673936.0,283356752.0,285151144.0,927712.0,0.0,RRI_sports,1,isolation_forest
OP_0023,noise,18427617.0,49345157.772754475,1.0,0.6265567315669895,-0.5949696032137275,0.6043825241134463,3678.0,19437473.0,0.0,0.0,-82600.0,1092456.0,472120892.0,422662834.0,929870.0,0.0,RRI_sports,1,isolation_forest
OP_0023,noise,39699240.0,45913268.54675185,1.0,0.1353427613288809,-0.5289155463264967,3.0983774111505196,3483.0,26548843.0,0.0,0.0,0.0,-13150397.0,423633132.0,412441598.0,782898.0,0.0,RRI_sports,0,isolation_forest
OP_0023,noise,42828284.0,39404824.0238317,1.0,0.08687920986775166,-0.5566950789964634,3.4652426821885607,6887.0,33210805.0,0.0,0.0,0.0,-9617479.0,390655388.0,368814518.0,862112.0,0.0,RRI_sports,1,isolation_forest
OP_0023,noise,39571537.0,35142727.06887703,1.0,0.12602351327040867,-0.5528741628455188,3.0834048522132305,7513.0,35757826.0,0.0,0.0,0.0,-3813711.0,394216758.0,353814478.0,726300.0,0.0,RRI_sports,1,isolation_forest
OP_0023,noise,32551826.0,21184128.975565057,1.0,0.5366138507534141,-0.5219224976926473,2.2603776980333214,4541.0,20676465.0,0.0,0.0,0.0,-11875361.0,353734296.0,317491092.0,1555714.0,0.0,RRI_sports,0,isolation_forest
OP_0023,noise,31178835.0,20710416.665915996,1.0,0.5054663314095617,-0.5813713394393867,2.0994011456589248,8131.0,37795276.0,0.0,0.0,0.0,6616441.0,377270250.0,316498900.0,1176160.0,0.0,RRI_sports,1,isolation_forest
OP_0023,noise,28448357.0,14365311.630376372,1.0,0.9803508431967549,-0.643688648410414,1.7792658099035283,6230.0,34150722.0,0.0,0.0,0.0,5702365.0,543276662.0,494855102.0,2921846.0,0.0,RRI_sports,0,isolation_forest
OP_0023,noise,0.0,-11115565.849002501,1.0,0.0,-0.5363418554322484,-1.5561664184038901,437.0,701290.0,0.0,0.0,0.0,701290.0,525027666.0,458198842.0,1864620.0,0.0,RRI_sports,0,isolation_forest
OP_0023,noise,37176777.0,29599588.90939789,1.0,0.25598963937625324,-0.6216714629679747,2.8026308277920142,7405.0,33285046.0,0.0,0.0,0.0,-3891731.0,519416910.0,487322624.0,1630300.0,0.0,RRI_sports,1,isolation_forest
OP_0023,noise,17459914.0,3475769.97140019,1.0,4.0233226432318805,-0.5399034846921191,0.4909240290014167,5303.0,28584289.0,0.0,0.0,0.0,11124375.0,420557402.0,345924932.0,2069130.0,0.0,RRI_sports,0,isolation_forest
OP_0023,noise,11470425.0,10539267.374702435,1.0,0.08835126695168935,-0.5585484724679399,-0.21131457977633347,6921.0,23945840.0,0.0,0.0,0.0,12475415.0,213195022.0,176581637.0,570060.0,0.0,RRI_sports,1,isolation_forest
OP_0023,noise,28667927.0,26344151.919535708,1.0,0.08820838444759647,-0.6252762218774396,1.8050093301486327,6058.0,24689377.0,0.0,0.0,0.0,-3978550.0,677943618.0,633463882.0,1273200.0,0.0,RRI_sports,1,isolation_forest
OP_0023,noise,9331408.0,-20539940.83396476,1.0,0.0,-0.5946180347850627,-0.46210397470333925,4619.0,18316912.0,0.0,0.0,0.0,8985504.0,418134658.0,352966630.0,3715852.0,0.0,RRI_sports,0,isolation_forest
OP_0011,noise,99762283.19,80807722.79304257,1.0,0.23456372413193888,-0.543788686748974,-1.1601071529198448,11750.0,99068145.54,906340.0,0.0,0.0,212202.35,198136291.08,199524566.38,0.0,0.0,RRI_other,0,isolation_forest
OP_0011,noise,148693194.59,83591029.29669823,1.0,0.7788176056814419,-0.5265420047564597,-0.6480966282003741,17799.0,148017802.16,2777000.0,0.0,0.0,2101607.57,655303828.5999999,638880311.7599998,1833396.18,0.0,RRI_other,0,isolation_forest
OP_0011,noise,342361350.54,261214677.94273454,1.0,0.3106512744090708,-0.58941398381217,1.378436933351308,35895.0,377664166.02,4102000.0,0.0,0.0,39404815.48,1180945961.1,1063265248.62,1991187.04,0.0,RRI_other,1,isolation_forest
OP_0011,noise,128967429.0,105385353.80686003,1.0,0.22376994849169354,-0.5584252408579016,-0.8545060185275932,23792.0,284259695.36,2075000.0,0.0,0.0,157367266.36,893044064.8400003,629631642.7,1361372.9,0.0,RRI_other,0,isolation_forest
OP_0011,noise,396993325.68,385531450.9944942,1.0,0.029730063931073407,-0.5142280847590882,1.9501030940166186,43818.0,455847735.53,149000.0,0.0,0.0,59003409.85,1521956428.959999,1388976139.48,5186658.38,0.0,RRI_other,1,isolation_forest
OP_0011,noise,254127505.58,331014757.87772316,1.0,0.23227741503333604,-0.6139677566312763,0.45516254578316573,17972.0,264116458.34,0.0,2450000.0,0.0,7538952.76,1285555951.94,1198736882.0399995,7585603.9,0.0,RRI_other,0,isolation_forest
OP_0011,noise,457802158.72,541506671.308712,1.0,0.1545770662186213,-0.6465537932004477,2.5864035760957056,57391.0,525717394.36,9500.0,1800000.0,0.0,66124735.64,1705824151.9200003,1572222352.64,6073007.699999999,0.0,RRI_other,1,isolation_forest
OP_0011,noise,530305064.12,552992411.1072816,1.0,0.04102650693135854,-0.5182095565712713,3.345070226182672,67365.0,589079540.02,0.0,0.0,0.0,58774475.9,1967800374.3199997,1799327697.2,2521000.66,0.0,RRI_other,1,isolation_forest
OP_0011,noise,663633410.49,683477374.9156653,1.0,0.029033827825118305,-0.5511233253655611,4.7402111428687865,68722.0,659865838.75,0.0,0.0,0.0,-3767571.74,1029460322.83,1013122207.6200004,1700745.88,0.0,RRI_other,1,isolation_forest
OP_0011,noise,266554503.21,175969337.93385124,1.0,0.5147781218009736,-0.5763601900018003,0.5851980058875103,28551.0,275741720.75,0.0,0.0,0.0,9187217.54,1748845775.9599996,1724687868.9199998,14259496.9,0.0,RRI_other,0,isolation_forest
OP_0011,noise,582744706.87,634195839.1159266,1.0,0.08112814539693268,-0.5371559512834655,3.8937959341720205,64417.0,579260377.27,0.0,0.0,0.0,-3484329.6,2028823360.98,2049219219.2999997,2204251.56,0.0,RRI_other,1,isolation_forest
OP_0011,noise,582092409.77,558580734.2813058,1.0,0.04209181241982027,-0.5424324004912932,3.8869703310739347,53550.0,356233319.24,0.0,0.0,0.0,-225859090.53,725982153.7300001,1024749995.62,1796631.5,0.0,RRI_other,0,isolation_forest
OP_0011,noise,225087412.68,238940871.63062498,1.0,0.05797860724322133,-0.5660825570169585,0.15128851649968134,55750.0,539395912.0,0.0,0.0,0.0,314308499.32,1903715914.14,1253271608.1800003,2543683.5599999996,0.0,RRI_other,0,isolation_forest
OP_0011,noise,530345714.18,570005971.6931646,1.0,0.06957867019420243,-0.5307290310454088,3.345495586306875,68283.0,667011615.44,0.0,0.0,0.0,136665901.26,1956546068.96,1712665986.4600005,3036389.9000000004,0.0,RRI_other,1,isolation_forest
OP_0011,noise,579619833.3,578978004.4841993,1.0,0.0011085547479000694,-0.584895750036648,3.8610974188474576,68276.0,560007891.39,0.0,0.0,0.0,-19611941.91,2692390946.8,2490642795.4800005,2317512.3,0.0,RRI_other,1,isolation_forest
OP_0011,noise,470243761.65,479848517.49502105,1.0,0.020016224901894645,-0.5152436959826273,2.716591865303427,58911.0,513686556.43,0.0,0.0,0.0,43442794.78,2037887880.4000008,1910562175.3999996,4690895.539999999,0.0,RRI_other,0,isolation_forest
OP_0011,noise,445272943.53,447009030.9631943,1.0,0.0038837860377305996,-0.5773358638525788,2.45529851673327,73062.0,559156580.25,0.0,0.0,0.0,113883636.72,2097393019.68,1891815656.1399992,5859095.0200000005,0.0,RRI_other,1,isolation_forest
OP_0011,noise,635650968.47,644922625.310409,1.0,0.014376386370297308,-0.5850345596212323,4.447404317660287,62974.0,645636795.42,0.0,0.0,0.0,9985826.95,2133740132.28,1952348995.3,3121463.26,0.0,RRI_other,0,isolation_forest
OP_0011,noise,442983730.05,508620581.10488206,1.0,0.1290487516496057,-0.5304431482061789,2.4313443053451356,49780.0,629237464.28,0.0,0.0,0.0,186253734.23,1027500929.9200002,809879892.0100002,1720855.73,0.0,RRI_other,0,isolation_forest
OP_0011,noise,295461535.27,279826376.4927703,1.0,0.05587449965651691,-0.6229158331813334,0.8876796934271204,72452.0,659552630.06,0.0,0.0,0.0,364091094.79,2164028497.44,1315176488.8800004,2898953.7800000003,0.0,RRI_other,1,isolation_forest
OP_0011,noise,501076694.46,516453199.2545543,1.0,0.029773278230725758,-0.6015899767457648,3.0392260786258523,68606.0,675095275.17,0.0,0.0,0.0,174018580.71,3052386498.4000006,2586086917.379999,4668800.78,0.0,RRI_other,1,isolation_forest
OP_0011,noise,511009179.99,546088920.3852936,1.0,0.06423814709615981,-0.6425458551432873,3.1431590932065667,76829.0,726421861.84,0.0,0.0,0.0,215412681.85,3028204528.9999995,2561595114.8999987,4547213.760000001,0.0,RRI_other,1,isolation_forest
OP_0011,noise,569983355.06,588672206.987769,1.0,0.031747467785849394,-0.5200773604686898,3.760261809230953,62284.0,617119213.3,0.0,0.0,0.0,47135858.24,2010524971.78,1863203193.0799992,3658397.2,0.0,RRI_other,1,isolation_forest
OP_0011,noise,627912485.18,625187925.4180436,1.0,0.0043579852572080725,-0.544957055571605,4.366429228979519,68217.0,676244893.0,0.0,0.0,0.0,48332407.82,1168144805.93,1058860402.1799996,4411359.28,0.0,RRI_other,1,isolation_forest
OP_0011,noise,710847482.18,739136162.7024966,1.0,0.03827262411172667,-0.5965807122587562,5.2342567457091125,77306.0,702435049.79,0.0,0.0,0.0,-8412432.39,1098156059.91,1120049660.1899998,1817948.62,0.0,RRI_other,1,isolation_forest
OP_0011,noise,498208919.56,519196941.1790834,1.0,0.04042400860725436,-0.5175450683708981,3.0092178304793373,40123.0,503447958.54,0.0,0.0,0.0,5239038.98,1851353369.7600005,1850941824.2799995,5649816.34,0.0,RRI_other,0,isolation_forest
OP_0011,noise,436545833.79,386300579.79770833,1.0,0.13006776748459273,-0.58220556770142,2.3639784920410305,63972.0,529231523.96,0.0,0.0,0.0,92685690.17,2014650866.7999997,1780005091.8400002,9702343.8,0.0,RRI_other,0,isolation_forest
OP_0011,noise,429593951.6,410631033.40670526,1.0,0.04617994416051146,-0.6477855124466678,2.2912343565641295,78229.0,628537179.48,0.0,0.0,0.0,198943227.88,2451761861.7599993,2020232335.9199996,7186295.220000001,0.0,RRI_other,1,isolation_forest
OP_0002,low,26507135.16,26507135.159999996,1.0,1.4053915204248404e-16,-0.5016984424672781,1.4902264349111451,15306.0,42951989.0,0.0,245198.0,0.0,16199655.84,46794997.0,26507135.16,245198.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,19695524.75,19695524.750000004,1.0,1.8914399823045655e-16,-0.5291878227346344,0.47734752703079353,12652.0,31954094.0,0.0,948049.0,0.0,11310520.25,66591242.0,39391049.5,1896098.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,30543109.86,30543109.860000018,1.0,6.098413546520754e-16,-0.5196657975086766,2.0903713933437764,11937.0,29791251.0,0.0,425000.0,0.0,-1176858.86,61455952.0,61086219.72,850000.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,19243014.52,19243014.51999999,1.0,5.807754748493403e-16,-0.5070364244234432,0.41005975806294276,16253.0,43396940.0,0.0,0.0,0.0,24153925.48,45564978.0,19243014.52,0.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,33229968.45,33229968.450000025,1.0,7.847444131182549e-16,-0.5389989934634053,2.489904283579661,5706.0,12370493.0,0.0,500.0,0.0,-20859975.45,26170282.0,66459936.9,1000.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,35670107.42,35670107.42000003,1.0,8.354985320561529e-16,-0.6193438329837875,2.8527502401513156,11995.0,42471138.0,0.0,1919000.0,0.0,4882030.58,107806568.0,71340214.84,3838000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,21441364.22,21441364.22,1.0,0.0,-0.5272029279222122,0.7369519185432568,13067.0,30629986.0,0.0,1000000.0,0.0,8188621.78,32669084.0,21441364.22,1000000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,56481444.07,56481444.07000007,1.0,1.1872080552545683e-15,-0.6428023819909922,5.947372901869623,9596.0,24167415.0,0.0,0.0,0.0,-32314029.07,53834306.0,112962888.14,0.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,44418461.1,44418461.10000004,1.0,8.386806310275145e-16,-0.5413889758704898,4.153620722723359,15356.0,43540881.0,0.0,0.0,0.0,-877580.1,90439262.0,88836922.2,0.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,29667253.61,29667253.61000001,1.0,3.7670729627695183e-16,-0.561351768851775,1.9601325410662311,14403.0,43758969.0,0.0,702500.0,0.0,13389215.39,88854648.0,59334507.22,1405000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,10682648.02,10682648.020000027,1.0,2.6154261739370015e-15,-0.7223883435806548,-0.8628572394867671,7264.0,25102813.0,0.0,8409900.0,0.0,6010264.98,53639962.0,21365296.04,16819800.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,37374907.38,37374907.38000002,1.0,3.9869426410462586e-16,-0.5047324883455802,3.1062521020758096,10421.0,27326921.0,0.0,21000.0,0.0,-10068986.38,30181387.0,37374907.38,21000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,28490848.56,28490848.56000001,1.0,3.922617773861678e-16,-0.5644864295755097,1.7852024158025153,17200.0,44749434.0,0.0,510000.0,0.0,15748585.44,92602856.0,56981697.12,1020000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,34349902.01,34349902.01000002,1.0,6.507075852578676e-16,-0.5034317012524142,2.6564371609570907,14700.0,41032811.0,0.0,88500.0,0.0,6594408.99,84302552.0,68699804.02,177000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,39979599.16,39979599.160000026,1.0,7.454382488535009e-16,-0.5224554385864897,3.4935668788601917,11016.0,30922665.0,0.0,12000.0,0.0,-9068934.16,70166010.0,79959198.32,24000.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,51956424.68,51956424.68000004,1.0,7.170028194599612e-16,-0.5762939672909889,5.274507540816096,17336.0,48460356.0,0.0,0.0,0.0,-3496068.68,51369166.0,51956424.68,0.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,19892232.56,19892232.560000014,1.0,7.490944593022417e-16,-0.6626197974614559,0.506597760055253,10852.0,35576517.0,0.0,4055667.0,0.0,11628617.44,76132546.0,39784465.12,8111334.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,20768210.07,20768210.07000003,1.0,1.4349971560979723e-15,-0.7543972356997176,0.6368546435602144,17085.0,54096188.0,0.0,7412000.0,0.0,25915977.93,113875478.0,41536420.14,14824000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,22428302.42,22428302.420000006,1.0,1.660977379696806e-16,-0.5570427131003208,0.8837085334978991,10598.0,27154331.0,0.0,1305519.0,0.0,3420509.58,64733368.0,44856604.84,2611038.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,28549459.05,28549459.05000002,1.0,6.524274754098907e-16,-0.6101269979769636,1.7939177306147631,17027.0,48148590.0,0.0,959000.0,0.0,18640130.95,103812678.0,57098918.1,1918000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,44241088.26,44241088.260000035,1.0,8.420430972603546e-16,-0.549897638746389,4.127245578278355,15263.0,45017929.0,0.0,0.0,0.0,776840.74,93966264.0,88482176.52,0.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,39792601.2,39792601.200000025,1.0,5.617059733901354e-16,-0.4997643555173597,3.4657604897539414,14823.0,35842442.0,0.0,1000.0,0.0,-3951159.2,74408182.0,79585202.4,2000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,49369390.21,49369390.21000003,1.0,6.036599249236564e-16,-0.5241164156963349,4.889818386431175,13405.0,42232907.0,0.0,0.0,0.0,-7136483.21,43996188.0,49369390.21,0.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,42408504.49,42408504.49000005,1.0,1.0541160109072953e-15,-0.6561084651900645,3.854742405631866,12598.0,40867554.0,0.0,2720000.0,0.0,-4260950.49,86414210.0,84817008.98,5440000.0,0.0,CTG_multi,0,isolation_forest
OP_0002,low,23580981.99,23580981.989999995,1.0,1.5797859054562278e-16,-0.5055285598295151,1.0551107062181075,17831.0,45518341.0,0.0,0.0,0.0,21937359.01,94150282.0,47161963.98,0.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,36503078.25,36503078.25000003,1.0,8.164331288333275e-16,-0.515085127678495,2.9766120780726344,15674.0,39794531.0,0.0,63000.0,0.0,3228452.75,80770198.0,73006156.5,126000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,21090108.78,21090108.779999994,1.0,3.532736921674536e-16,-0.5173671644786456,0.684720624467495,17257.0,46365026.0,0.0,0.0,0.0,25274917.22,96888744.0,42180217.56,0.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,37788946.59,37788946.59000005,1.0,1.1829777650741048e-15,-0.6299058107016748,3.1678192730679693,13963.0,39511010.0,0.0,2950000.0,0.0,-1227936.59,81304656.0,75577893.18,5900000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,15149190.5,15149190.499999983,1.0,1.1065809980459769e-15,-0.5329880247301706,-0.1986873300477453,16727.0,44109076.0,0.0,0.0,0.0,28959885.5,94046878.0,30298381.0,0.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,12464371.8,12464371.800000016,1.0,1.1955003776321594e-15,-0.6731625802191366,-0.5979168909046683,9482.0,28870865.0,0.0,6781022.0,0.0,9625471.2,29425346.0,12464371.8,6781022.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,36614315.83,36614315.83000007,1.0,2.034881829150326e-15,-0.7430789013561329,2.9931529827579997,15735.0,55095069.0,0.0,3549000.0,0.0,14931753.17,234375562.0,189458540.42,7106000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,45860739.28,45860739.280000076,1.0,1.6246097890910003e-15,-0.7336325207356426,4.368085887330162,11133.0,29688069.0,0.0,2000.0,0.0,-16174670.28,234375562.0,189458540.42,7106000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,12254215.1,12254215.100000037,1.0,3.0400072693859463e-15,-0.6991711467306482,-0.6291669589454415,7405.0,20943240.0,0.0,2000.0,0.0,8687024.9,234375562.0,189458540.42,7106000.0,0.0,CTG_multi,1,isolation_forest
OP_0002,low,37786337.91,37786337.91000002,1.0,5.915297175399518e-16,-0.5847577427627598,3.1674313652472965,15478.0,52308316.0,0.0,9500.0,0.0,14512478.09,114745514.0,75572675.82,19000.0,0.0,CTG_multi,1,isolation_forest
OP_0013,noise,0.0,-2384437.078914361,1.0,0.0,-0.47416534854059506,-0.22755748235123824,23.0,9300.0,0.0,0.0,0.0,9300.0,37238629.76,39129188.28,314820.0,0.0,CTG_eSports,1,isolation_forest
OP_0013,noise,38156.0,3223398.0948010907,1.0,0.9881628024594479,-0.47263994564356815,0.20804541280497055,21.0,22200.0,0.0,0.0,0.0,-15956.0,386000.0,495462.04,0.0,0.0,CTG_generalBetting,0,isolation_forest
OP_0013,noise,48202.0,-1795290.0796801113,1.0,0.0,-0.4759890130795078,0.3227342346085997,21.0,33800.0,0.0,0.0,0.0,-14402.0,222396.0,743162.64,0.0,0.0,CTG_generalBetting,1,isolation_forest
OP_0013,noise,437056.93,-717519.372082077,1.0,0.0,-0.5999249616736211,4.762044783506935,14.0,347593.45,57808.49,180200.0,0.0,-211854.99,1390373.8,1748227.72,720800.0,0.0,RRI_sports,1,isolation_forest
OP_0013,noise,344695.0,-1776535.781592818,1.0,0.0,-0.6040069627922511,3.7076071037130602,24.0,1186200.0,0.0,0.0,0.0,841505.0,6694855.559999999,3572904.16,0.0,0.0,CTG_generalBetting,1,isolation_forest
OP_0013,noise,67141.75,3971276.4156177114,1.0,0.9830931562114503,-0.5265332117969976,0.5389573694637942,1.0,36500.0,0.0,0.0,0.0,-30641.75,2621920.24,2790511.7199999997,11000.0,0.0,CTG_multi,0,isolation_forest
OP_0013,noise,458924.3,2664279.25523533,1.0,0.827749174904166,-0.49529192047562054,5.011690702404409,152.0,963902.68,46279.53,0.0,0.0,551257.91,1935827.76,925379.22,0.0,0.0,RRI_sports,0,isolation_forest
OP_0013,noise,538077.4,2942650.5801447784,1.0,0.8171453302574828,-0.5270406643624557,5.9153315326955545,192.0,1048015.18,0.0,2000.0,1328.31,506609.47,4192060.72,2152309.6,8000.0,0.0,RRI_sports,0,isolation_forest
OP_0013,noise,850.0,-73706724.02866656,1.0,0.0,-0.58546154994533,-0.21785357049248005,1.0,500.0,0.0,0.0,0.0,-350.0,154728455.12,120341889.24,7216000.0,0.0,CTG_eSports,0,isolation_forest
OP_0013,noise,0.0,-1578553.4150420893,1.0,0.0,-0.4873956153120423,-0.22755748235123824,5.0,170000.0,0.0,0.0,0.0,170000.0,91594210.92,82778229.04,20000.0,0.0,RRI_sports,1,isolation_forest
OP_0013,noise,740.0,47732317.81379253,1.0,0.9999844968768773,-0.5897123776886597,-0.21910937085067228,4.0,1600.0,0.0,0.0,0.0,860.0,264629869.16,396807070.32000005,105080.0,0.0,CTG_eSports,0,isolation_forest
